id,PRO_COM,Longitude,Latitude,vs30,BuildingClass,DamageState
42387,67041,13.69774166400492,42.63963418232595,460.49393,B-L,0
42388,67041,13.69737178129652,42.639557297644174,460.49393,A-L,0
42389,67041,13.69727823333102,42.64001264048841,457.68747,B-MH,0
42390,67041,13.740201710126907,42.66853561117407,390.87976,B-MH,0
42391,67041,13.742100323054736,42.67162900711939,378.3677,B-MH,0
42392,67041,13.73798336210768,42.67395017891147,395.76767,C1-L,0
42393,67041,13.73901772189775,42.67101970312505,379.8431,B-L,0
42394,67041,13.736099204570897,42.66913886664849,381.9573,B-MH,0
42395,67041,13.734036361731816,42.67120336489326,383.326,A-L,0
42396,67041,13.74168212742632,42.67272906980346,377.40933,B-L,0
42397,67041,13.739147805203045,42.66920719967168,365.0553,B-MH,0
42398,67041,13.737746001421703,42.674049317983176,410.20914,B-L,0
42399,67041,13.739260491921666,42.67489730046756,409.21948,B-L,0
42400,67041,13.739441388102572,42.673896392417305,380.52762,B-L,0
42401,67041,13.737206561438,42.67126727874375,371.8669,A-L,0
42402,67041,13.735429705935818,42.6681693099363,390.87976,A-MH,0
42403,67041,13.739034657967736,42.671290233624646,379.8431,A-MH,0
42404,67041,13.740314648970807,42.67033914890151,369.1962,A-MH,0
42405,67041,13.73839330728987,42.670771583314654,379.64325,C1-MH,0
42406,67041,13.736161252754972,42.67013081529221,383.83664,B-L,0
42407,67041,13.73685335497542,42.67146107312953,375.36514,B-L,0
42408,67041,13.743094936815348,42.67584037614311,403.05777,C1-MH,0
42409,67041,13.74211727337313,42.67189953684901,380.36346,A-L,0
42410,67041,13.739594046568923,42.67244459985003,379.44833,B-L,0
42411,67041,13.741238451397702,42.67536661404753,392.5555,B-L,0
42412,67041,13.74176122429614,42.67399154046725,385.00418,B-L,0
42413,67041,13.739944517890128,42.670262423662486,372.5528,B-L,0
42414,67041,13.742108779245608,42.67370755299307,383.9353,C1-L,0
42415,67041,13.742786924304127,42.668982477249344,390.87976,B-L,0
42416,67041,13.7426004448233,42.66989321831596,390.87976,C1-MH,0
42417,67041,13.731541995720796,42.66831253798617,411.57858,B-L,0
42418,67041,13.739212611644692,42.67218751875284,381.30862,C1-MH,0
42419,67041,13.733886676831665,42.67075695542814,371.32843,B-MH,0
42420,67041,13.735192363634416,42.66826844338027,390.87976,B-L,0
42421,67041,13.736409883210952,42.67021203387922,374.93408,B-L,0
42422,67041,13.738085258917453,42.67168679694472,378.7467,B-MH,0
42423,67041,13.743849370414326,42.67427596487805,401.41263,B-MH,0
42424,67041,13.738116153230852,42.67412605083674,410.20914,B-MH,0
42425,67041,13.737746324709576,42.67016275162924,364.23892,A-L,0
42426,67041,13.740275119333658,42.669707911040106,370.2013,C1-L,0
42427,67041,13.739458327466286,42.67416692214589,384.33978,B-L,0
42428,67041,13.7402268765289,42.67477125633779,389.81012,A-L,0
42429,67041,13.740484074410148,42.673044449835984,384.1916,A-L,0
42430,67041,13.735424066493731,42.66807913261946,390.87976,C1-MH,0
42431,67041,13.735330772509876,42.66853449729193,390.87976,B-L,0
42432,67041,13.736734484659117,42.67345392428335,397.23505,B-L,0
42433,67041,13.738927399670382,42.669576872647454,362.7234,C1-L,0
42434,67041,13.743202292336354,42.67366717062186,397.62692,A-L,0
42435,67041,13.734276813563064,42.66920603556013,361.28958,B-MH,0
42436,67041,13.737384487549308,42.67216456731555,379.9177,C1-L,0
42437,67041,13.733779567759608,42.66904358704488,371.71527,C1-L,0
42438,67041,13.735132902323638,42.66926487139278,346.9638,A-MH,0
42439,67041,13.73911369568508,42.67255270839205,386.74814,B-L,0
42440,67041,13.739404794256917,42.67136696207724,376.13852,B-L,0
42441,67041,13.742868880928048,42.6761198793893,393.51132,C1-L,0
42442,67041,13.739320107404682,42.670014309366856,373.71097,B-MH,0
42443,67041,13.735203641902402,42.66844879800765,390.87976,B-MH,0
42444,67041,13.740043250920094,42.67378379864047,383.38843,B-L,0
42445,67041,13.741868627860203,42.671818332500415,378.3677,C1-L,0
42446,67041,13.71539296139225,42.67297317106727,427.19553,B-L,0
42447,67041,13.71399475643027,42.67203019655893,431.19272,C1-MH,0
42448,67041,13.715050894385792,42.67334724632308,429.26538,C1-MH,0
42449,67041,13.718460148868,42.66942608112565,414.51236,B-MH,0
42450,67041,13.71520223532067,42.66990710519113,409.16766,C1-MH,0
42451,67041,13.712602201939616,42.67117738025478,422.07404,B-L,0
42452,67041,13.713342403628069,42.67133102942546,427.46808,B-MH,0
42453,67041,13.713533087397868,42.66852213556103,421.37628,A-L,0
42454,67041,13.717106875326069,42.66920457370236,416.0858,B-L,0
42455,67041,13.71924169444901,42.67219931407391,415.5634,C1-MH,0
42456,67041,13.71483593563137,42.67380704507629,432.32755,B-MH,0
42457,67041,13.716346191815042,42.67067861930079,421.73123,A-MH,0
42458,67041,13.718353486137431,42.667712691006905,418.5488,A-MH,0
42459,67041,13.717703118723206,42.669001933711954,418.9844,C1-MH,0
42460,67041,13.71332373900032,42.66907211171804,418.2634,C1-MH,0
42461,67041,13.717547949797002,42.66846531978862,419.81686,B-L,0
42462,67041,13.719080886820608,42.67157252603593,418.29105,B-MH,0
42463,67041,13.711738714177764,42.66903979302785,405.5573,B-MH,0
42464,67041,13.715247109677849,42.67062853323981,419.95865,A-L,0
42465,67041,13.71252372743603,42.66991487897904,414.94708,A-MH,0
42466,67041,13.719127348810376,42.6684073693399,422.7066,A-L,0
42467,67041,13.711428486404994,42.6679665456111,425.2869,A-L,0
42468,67041,13.719231995814656,42.66813237540856,422.7066,A-L,0
42469,67041,13.718282517150024,42.66852875492647,419.33813,B-MH,0
42470,67041,13.716258360535893,42.671224144895625,426.95062,C1-L,0
42471,67041,13.717731183180184,42.6694528258188,412.0071,C1-MH,0
42472,67041,13.716962934500655,42.66884831594262,420.29404,B-MH,0
42473,67041,13.715105081973212,42.67226065267498,424.50577,A-MH,0
42474,67041,13.715463972478643,42.67215711198689,424.50577,B-MH,0
42475,67041,13.712562964130978,42.67054612980154,421.566,A-MH,0
42476,67041,13.717942490510245,42.670891222084585,431.3757,A-MH,0
42477,67041,13.712710664406876,42.66900418975875,416.94403,B-MH,0
42478,67041,13.719304992789706,42.66930469405703,410.25278,B-MH,0
42479,67041,13.71267885548134,42.67045150023803,425.52756,B-MH,0
42480,67041,13.712944272323798,42.6708033125336,424.67776,A-L,0
42481,67041,13.717957331969162,42.66917337630856,418.9844,B-MH,0
42482,67041,13.717818999125964,42.66890729822979,418.9844,B-L,0
42483,67041,13.71783022516025,42.6690876550946,418.9844,B-MH,0
42484,67041,13.714723754813184,42.67200347854508,430.38617,B-L,0
42485,67041,13.714948026857105,42.6697356557558,411.73102,B-MH,0
42486,67041,13.711826584289389,42.66849427001515,409.45297,C1-MH,0
42487,67041,13.719404024970387,42.66893952182449,396.79187,B-MH,0
42488,67041,13.713478871732608,42.66960873210799,417.28403,B-MH,0
42489,67041,13.711882624283072,42.66939605838681,406.33386,C1-MH,0
42490,67041,13.716770451043717,42.66966883417462,413.1808,C1-MH,0
42491,67041,13.718159423549508,42.67241979416767,418.26578,C1-L,0
42492,67041,13.717233981341565,42.669290295821,416.0858,C1-MH,0
42493,67041,13.71769026222387,42.672708157721445,426.57632,A-MH,0
42494,67041,13.711961084091731,42.6706585608411,418.65314,A-MH,0
42495,67041,13.716148084209763,42.67140895681349,411.35825,B-MH,0
42496,67041,13.719149808550922,42.66876808284666,417.9573,C1-MH,0
42497,67041,13.718017079380187,42.668176956080885,421.9054,B-MH,0
42498,67041,13.717426457451976,42.668469776496735,420.29404,B-L,0
42499,67041,13.718420851116518,42.66879483245113,419.33813,B-MH,0
42500,67041,13.715277069579336,42.673067803531,427.19553,A-L,0
42501,67041,13.71729571661244,42.67028225830203,424.64542,A-MH,0
42502,67041,13.715432231788837,42.67360441884283,429.26538,B-MH,0
42503,67041,13.717719957329116,42.669272468998685,418.9844,B-MH,0
42504,67041,13.718835860723251,42.66959306346384,416.68533,C1-MH,0
42505,67041,13.718333040777,42.66934036057108,414.51236,B-MH,0
42506,67041,13.713495691501732,42.66987926810073,420.70728,C1-MH,0
42507,67041,13.713142417295424,42.6700729806092,420.59637,C1-MH,0
42508,67041,13.715987311562843,42.67078216316553,414.02786,B-MH,0
42509,67041,13.718592871591838,42.66960197984811,414.51236,B-MH,0
42510,67041,13.717646991516103,42.66810014893292,421.9054,B-L,0
42511,67041,13.71891805208048,42.66895735670301,410.25278,B-MH,0
42512,67041,13.71966385869102,42.66920113842404,396.79187,A-MH,0
42513,67041,13.71522097254563,42.67216602035137,424.50577,A-L,0
42514,67041,13.720404054521184,42.66935473632994,418.98276,C1-MH,0
42515,67041,13.71354990689655,42.66879267180168,421.37628,C1-L,0
42516,67046,13.544588117280924,42.80895397113138,505.1113,A-L,0
42517,67046,13.54493198889936,42.808580502088375,487.33588,A-L,0
42518,67046,13.545768377482084,42.80828020161711,486.75455,A-MH,0
42519,67046,13.54445558385819,42.80877786462516,505.1113,A-MH,0
42520,67046,13.544571999051504,42.80868343480992,505.1113,A-MH,0
42521,67046,13.545651964931146,42.80837463281686,486.75455,B-MH,0
42522,67046,13.544704532598908,42.80885954117755,495.68524,B-L,0
42523,67046,13.545053776384052,42.80857625048551,487.33588,A-MH,0
42524,67046,13.544915869277071,42.80830996574529,487.33588,A-MH,0
42525,67046,13.544767217647564,42.80786332308905,487.74265,B-MH,0
42526,67046,13.544826320666331,42.80885528984413,495.68524,A-MH,0
42527,67046,13.54551942970378,42.808198527625,486.75455,B-MH,0
42528,67046,13.54479945533019,42.8084043959757,487.33588,A-L,0
42529,67046,13.544333795928038,42.80878211551322,505.1113,A-MH,0
42530,67046,13.544942735423422,42.80876085961339,495.68524,A-MH,0
42531,67046,13.545159443127634,42.808301462438415,487.33588,B-L,0
42532,67046,13.545646590642276,42.80828445407328,486.75455,B-MH,0
42533,67046,13.54482094755542,42.80876511108526,495.68524,A-L,0
42534,67046,13.54564121637525,42.80819427532225,486.75455,A-L,0
42535,67046,13.545530177891916,42.80837888513455,486.75455,B-L,0
42536,67046,13.544577371772805,42.80877361359116,505.1113,A-MH,0
42537,67046,13.545005416451996,42.8077646413234,487.74265,A-MH,0
42538,67046,13.544794082328488,42.80831421717978,487.33588,B-L,0
42539,67046,13.54551405564248,42.80810834885912,489.7515,A-L,0
42540,67046,13.5450484029709,42.80848607171935,487.33588,B-MH,0
42541,67046,13.544645431602834,42.80786757434024,487.74265,A-L,0
42542,67046,13.540520796276606,42.80828256730002,465.55276,A-L,0
42543,67041,13.711594012490728,42.6921831900037,438.66522,C1-L,0
42544,67041,13.711672516689289,42.69344566742529,410.16827,A-L,0
42545,67041,13.711825878875525,42.69199393584668,438.66522,B-L,0
42546,67041,13.711506114661214,42.69272870183995,465.2918,C1-L,0
42547,67041,13.71178284455186,42.69326086350214,410.16827,A-L,0
42548,67041,13.711992282324774,42.69271090135182,402.75867,C1-L,0
42549,67041,13.712820638301828,42.69231903727895,425.44263,A-L,0
42550,67041,13.71170994586267,42.692088562993966,438.66522,B-MH,0
42551,67041,13.711777236823904,42.6931706865851,410.16827,B-L,0
42552,67041,13.711820271283178,42.69190375883213,438.66522,B-L,0
42553,67041,13.711788452302562,42.69335104041166,410.16827,B-L,0
42554,67041,13.711534151131362,42.69317958661596,410.16827,C1-MH,0
42555,67041,13.672825634057489,42.68772041719086,453.5928,A-MH,0
42556,67041,13.674079823211589,42.68830763467209,450.85257,B-MH,0
42557,67041,13.673693573406668,42.689948489337205,445.73538,B-L,0
42558,67041,13.671821065191956,42.691191279729225,450.8253,A-L,0
42559,67041,13.672068695140952,42.687295934992925,442.47232,A-L,0
42560,67041,13.673870051235664,42.68885752312021,442.44098,A-L,0
42561,67041,13.673825653600232,42.688136084546784,464.28745,A-MH,0
42562,67041,13.670970276815437,42.69122209194276,444.29575,B-MH,0
42563,67041,13.671086272102384,42.69112751084208,444.29575,B-L,0
42564,67041,13.671224451637222,42.69139364872863,452.76498,A-L,0
42565,67041,13.66971051254888,42.69054465778394,443.62155,B-L,0
42566,67041,13.671843253636032,42.69155199863978,454.71356,B-L,0
42567,67041,13.67049520183138,42.69142005535864,455.58264,A-MH,0
42568,67041,13.670998006026997,42.69167299083213,452.76498,A-L,0
42569,67041,13.673345063090052,42.688243881743055,441.32767,B-L,0
42570,67041,13.671952708576375,42.68739051746408,458.03976,C1-L,0
42571,67041,13.672577018297089,42.68763904376389,436.2101,B-L,0
42572,68027,13.927371043953364,42.45515627398472,411.57858,A-L,0
42573,68027,13.929747637211856,42.45623919503415,411.57858,A-MH,0
42574,68027,13.92948784408469,42.45597806879491,411.57858,A-L,0
42575,68027,13.9279998674327,42.45549346888481,411.57858,B-L,0
42576,68027,13.926010045105109,42.454757119693774,411.57858,A-MH,0
42577,68027,13.927648506309328,42.45568794919264,411.57858,A-L,0
42578,68027,13.927087693642472,42.45453441652871,411.57858,B-MH,0
42579,68027,13.925646899891904,42.45477123068058,411.57858,A-MH,0
42580,68027,13.927660294564898,42.45586831130639,411.57858,B-L,0
42581,68027,13.925145035465732,42.45451949932629,411.57858,A-L,0
42582,68027,13.928484066241106,42.45547464263864,411.57858,A-MH,0
42583,68027,13.92627570943377,42.45510843654155,411.57858,A-L,0
42584,68027,13.927232314698516,42.45489043598543,411.57858,A-L,0
42585,68027,13.926154660356888,42.45511314067127,411.57858,B-L,0
42586,68027,13.927728297038971,42.45505197568266,411.57858,A-MH,0
42587,68027,13.9260041536251,42.45466693843389,411.57858,B-L,0
42588,68027,13.925830084796184,42.45386001047268,411.57858,A-MH,0
42589,68027,13.927982183743657,42.45522292568363,411.57858,B-L,0
42590,68027,13.929493741007713,42.45606824970185,411.57858,A-L,0
42591,68027,13.92576794831319,42.45476652716322,411.57858,B-L,0
42592,68027,13.925871322891313,42.45449127967356,411.57858,A-L,0
42593,68027,13.929263432570949,42.45625802737142,411.57858,B-MH,0
42594,68027,13.92610752697536,42.45439169068859,411.57858,B-MH,0
42595,68027,13.929972046420854,42.45595923539678,411.57858,A-L,0
42596,68027,13.926039502862109,42.45520802587736,411.57858,A-MH,0
42597,68027,13.92722642136306,42.45480025482289,411.57858,A-L,0
42598,68027,13.926172335767632,42.45538368428736,411.57858,A-L,0
42599,68027,13.926712764959534,42.45436816891855,411.57858,B-MH,0
42600,68027,13.929239846277572,42.4558973036935,411.57858,A-L,0
42601,68027,13.925440146954855,42.45532172492338,411.57858,B-L,0
42602,68027,13.929833303608907,42.45569340127025,411.57858,B-L,0
42603,68027,13.92679526203178,42.45563070549065,411.57858,A-L,0
42604,68027,13.92685149059937,42.45463400778386,411.57858,A-L,0
42605,68027,13.926470669816528,42.454377578061255,411.57858,B-L,0
42606,68027,13.925652790853352,42.4548614119573,411.57858,A-L,0
42607,68027,13.927497986834378,42.45524174951308,411.57858,B-MH,0
42608,68027,13.92538124083709,42.454419912030986,411.57858,A-L,0
42609,68027,13.92936679345839,42.455982776782186,411.57858,B-L,0
42610,68027,13.928236071922296,42.45539387500858,411.57858,B-L,0
42611,68027,13.925254302788153,42.454334433741,411.57858,B-MH,0
42612,68027,13.927613142114003,42.455146862665984,411.57858,B-MH,0
42613,68027,13.92585954045944,42.45431091708334,411.57858,A-MH,0
42614,68027,13.92798807828286,42.45531310675842,411.57858,A-L,0
42615,68027,13.92691041912543,42.45553581946194,411.57858,A-L,0
42616,68027,13.926178227618813,42.45547386547727,411.57858,A-L,0
42617,68027,13.924811339885824,42.454984513905295,411.57858,A-MH,0
42618,68027,13.925877214142943,42.45458146095706,411.57858,B-MH,0
42619,68027,13.92564100895425,42.45468104939613,411.57858,B-L,0
42620,68027,13.928103232928738,42.45521821936403,411.57858,A-L,0
42621,68027,13.925065217905038,42.45515547131823,411.57858,B-L,0
42622,68027,13.928749748468292,42.45582595260964,411.57858,A-MH,0
42623,68027,13.92787881768836,42.4554981750841,411.57858,B-MH,0
42624,68027,13.925109694963762,42.45397841116826,411.57858,A-L,0
42625,68027,13.92478189152502,42.45453360719652,411.57858,A-MH,0
42626,68027,13.927474411808229,42.454881025005655,411.57858,B-MH,0
42627,68027,13.927993972845876,42.45540328782548,411.57858,A-L,0
42628,68027,13.927025575864413,42.45544093329701,411.57858,A-L,0
42629,68027,13.929602997614094,42.455883179756256,411.57858,A-L,0
42630,68027,13.924770112347224,42.45435324445894,411.57858,A-L,0
42631,68027,13.926216791137003,42.45420662406785,411.57858,B-MH,0
42632,68027,13.927140732248729,42.45534604699583,411.57858,A-L,0
42633,68027,13.926579932842824,42.45419251105496,411.57858,A-MH,0
42634,68027,13.925006317686677,42.45425365802578,411.57858,B-L,0
42635,68027,13.926136985160328,42.454842596985685,411.57858,A-L,0
42636,68027,13.927577778775747,42.45460577586133,411.57858,A-MH,0
42637,68027,13.928374806894167,42.45565971146388,411.57858,C1-MH,0
42638,68027,13.92455157402995,42.45472337445827,411.57858,B-L,0
42639,68027,13.928230176997705,42.45530369395791,411.57858,A-L,0
42640,68027,13.92753335008781,42.45578283604253,411.57858,B-MH,0
42641,68027,13.929355000045396,42.45580241492873,411.57858,A-MH,0
42642,68027,13.92844279957131,42.45484337529052,411.57858,B-L,0
42643,68027,13.926857383344863,42.45472418898642,411.57858,A-L,0
42644,68027,13.927261781732854,42.45534134168232,411.57858,A-L,0
42645,68027,13.92610163540976,42.454301509406,411.57858,A-L,0
42646,68027,13.928507647719156,42.45583536666767,411.57858,B-L,0
42647,68027,13.926148768600902,42.45502295945047,411.57858,C1-L,0
42648,68027,13.926500130713244,42.45482848423551,411.57858,A-L,0
42649,68027,13.927480305529055,42.4549712061441,411.57858,A-MH,0
42650,68027,13.92847227564496,42.45529428057779,411.57858,A-L,0
42651,68027,13.928194807950188,42.4547626074917,411.57858,B-MH,0
42652,68027,13.929245742815189,42.455987484624565,411.57858,A-L,0
42653,68027,13.928363016564347,42.45547934941753,411.57858,B-L,0
42654,68027,13.925853649279196,42.45422073577665,411.57858,A-L,0
42655,68027,13.929027226420372,42.45635762358719,411.57858,A-MH,0
42656,68027,13.92598647932786,42.45439639460789,411.57858,B-MH,0
42657,68027,13.925127365107686,42.45424895528203,411.57858,B-L,0
42658,68027,13.926420327202004,42.45546445700743,411.57858,A-L,0
42659,68027,13.927013789654804,42.4552605710241,411.57858,A-L,0
42660,68027,13.927503880650432,42.45533193062064,411.57858,A-L,0
42661,68027,13.924944168659298,42.45516017399895,411.57858,A-L,0
42662,68027,13.926287493378712,42.45528879894362,411.57858,B-MH,0
42663,68027,13.925260193088285,42.454424615080896,411.57858,A-L,0
42664,68027,13.925599773056916,42.454049780188754,411.57858,A-MH,0
42665,68027,13.929118795798262,42.455902011382776,411.57858,A-MH,0
42666,68027,13.930093096962636,42.45595452668499,411.57858,B-L,0
42667,68027,13.92597469658202,42.45421603201861,411.57858,A-L,0
42668,67036,13.551031252496664,42.66937541552099,451.8237,B-MH,0
42669,67036,13.551527991542162,42.66953876399544,484.99887,B-MH,0
42670,67036,13.549499934291095,42.670242452181945,493.1374,B-L,0
42671,67036,13.549980596607156,42.6701352399714,475.4615,A-L,0
42672,67036,13.551913954484034,42.669886746886256,488.54382,B-MH,0
42673,67036,13.552030096266098,42.66979229925061,488.54382,B-MH,0
42674,67036,13.550666741212217,42.66938818660931,480.0279,B-L,0
42675,67036,13.550798967012254,42.66956430844494,480.0279,A-L,0
42676,67036,13.55178172462898,42.6697106265847,488.54382,A-L,0
42677,67036,13.551919317259788,42.66997693613768,488.54382,A-L,0
42678,67036,13.55093655488511,42.669830619401246,472.2752,B-L,0
42679,67036,13.550661380416006,42.669297997230856,480.0279,C1-L,0
42680,67036,13.550915109934047,42.66946986205203,451.8237,C1-MH,0
42681,67041,13.64852118324738,42.67070274574093,479.7289,C1-MH,0
42682,67041,13.646063637334487,42.670339283054574,449.71896,C1-MH,0
42683,67041,13.647792177615887,42.67072898766776,444.44513,B-L,0
42684,67041,13.647786670029676,42.670638804710194,444.44513,A-L,0
42685,67041,13.64767067662175,42.67073336081282,444.44513,A-MH,0
42686,67041,13.645936632297456,42.67025347101365,456.95462,A-MH,0
42687,67041,13.64666012697234,42.67013705939017,396.69867,C1-L,0
42688,67041,13.64714612624617,42.67011957080862,451.01944,A-L,0
42689,67041,13.648543218200237,42.67106347731217,506.05234,A-L,0
42690,67041,13.64569363200957,42.670262212699896,456.95462,C1-L,0
42691,67041,13.648151172368776,42.67062568442473,468.46503,B-L,0
42692,67041,13.64689211436119,42.66994794925535,451.01944,C1-L,0
42693,67041,13.646925151468524,42.67048904757053,467.12405,B-MH,0
42694,67041,13.646676644463357,42.67040760858243,478.77905,B-L,0
42695,67041,13.64656615546408,42.6705923464928,478.77905,B-L,0
42696,67041,13.64841069941485,42.670887485575264,498.84253,B-L,0
42697,67041,13.645207631243444,42.67027969432583,493.16702,B-L,0
42698,67041,13.64865370192754,42.67087873736239,506.05234,C1-MH,0
42699,67041,13.64579861864086,42.66998729253141,456.95462,B-L,0
42700,67041,13.646428138147808,42.67032616897399,478.77905,B-MH,0
42701,67041,13.647173659163313,42.6705704859383,467.12405,B-L,0
42702,67041,13.645837150501384,42.67061857435513,449.71896,B-MH,0
42703,67041,13.647284146256323,42.67038574737676,467.12405,A-L,0
42704,67041,13.646422632682851,42.670235985894585,396.69867,B-MH,0
42705,67041,13.646174127444633,42.670154545642994,396.69867,B-MH,0
42706,67041,13.64815668050307,42.67071586735932,468.46503,A-MH,0
42707,67041,13.64667113861069,42.67031742552587,478.77905,A-L,0
42708,67041,13.645544611246011,42.66981566754699,478.78964,A-L,0
42709,67041,13.64532913145877,42.67027532413767,493.16702,B-MH,0
42710,67041,13.645213134881493,42.67036987748176,441.6651,C1-L,0
42711,67041,13.645842655142172,42.670708757442725,449.71896,C1-MH,0
42712,67041,13.645555619417385,42.66999603388064,456.95462,C1-L,0
42713,67041,13.646643609682252,42.66986651013025,396.69867,C1-MH,0
42714,67041,13.647781162465796,42.67054862174511,444.44513,C1-MH,0
42715,67041,13.645820636712948,42.67034802504722,449.71896,B-MH,0
42716,67041,13.646765108976451,42.66986213822616,451.01944,C1-L,0
42717,67041,13.647648647141668,42.67037262890679,444.44513,B-L,0
42718,68027,13.917751734098616,42.456524250590576,411.57858,A-L,0
42719,68027,13.919694453215971,42.45653930940963,411.57858,C1-MH,0
42720,68027,13.928486819778213,42.457373149363605,411.57858,B-MH,0
42721,68027,13.927530179819108,42.45759116160781,411.57858,A-L,0
42722,68027,13.919354823376295,42.45691412404416,411.57858,B-L,0
42723,68027,13.916476556850451,42.45557918343559,411.57858,A-L,0
42724,68027,13.924955948626891,42.45534053658115,411.57858,B-MH,0
42725,68027,13.927772287742767,42.45758174984672,411.57858,B-MH,0
42726,68027,13.916795070022664,42.45674216156033,411.57858,B-MH,0
42727,68027,13.919585165174777,42.45672436879379,411.57858,B-L,0
42728,68027,13.917745854712992,42.456434068889806,411.57858,B-L,0
42729,68027,13.926461573357736,42.456095725006,411.57858,B-L,0
42730,68027,13.92594791101866,42.45566363575696,411.57858,C1-MH,0
42731,68027,13.917412092325735,42.45689905879906,411.57858,C1-L,0
42732,68027,13.926907229806424,42.45734414556056,411.57858,B-MH,0
42733,68027,13.917515508241094,42.456623820034565,411.57858,C1-L,0
42734,68027,13.922968747641782,42.45650263677585,411.57858,A-MH,0
42735,68027,13.917308675522415,42.45717429739819,411.57858,B-L,0
42736,68027,13.916910244778956,42.45664728687606,411.57858,A-L,0
42737,68027,13.9277990281705,42.45613414845231,411.57858,A-MH,0
42738,68027,13.917093566229369,42.45573608288778,411.57858,A-MH,0
42739,67036,13.501066155654229,42.68729075420082,494.31897,B-L,0
42740,67036,13.500363335894088,42.6877668927167,482.87708,C1-MH,0
42741,67036,13.500997498198949,42.68819686255354,492.31403,B-L,0
42742,67036,13.50108731030724,42.68765151860244,483.32437,B-MH,0
42743,67036,13.50077027364532,42.6884758304169,499.38336,B-L,0
42744,67036,13.50156290585798,42.68745434490412,483.32437,B-L,0
42745,67036,13.49996169507862,42.68714814407484,475.6741,B-L,0
42746,67036,13.5009922095577,42.68810667150184,492.31403,B-L,0
42747,67036,13.500828358099536,42.68738934018025,481.4974,B-L,0
42748,67036,13.500585271852776,42.6873977344656,474.7443,C1-L,0
42749,67036,13.500722679359562,42.68766411075193,474.7443,A-L,0
42750,67036,13.50100278686165,42.68828705359776,492.31403,A-L,0
42751,67036,13.500717391212849,42.68757391964067,474.7443,B-L,0
42752,67036,13.500463728706524,42.68740193138985,474.7443,B-L,0
42753,67036,13.501309241413184,42.68728235876526,494.31897,B-L,0
42754,67036,13.500844223024036,42.68765991351437,474.7443,B-L,0
42755,67036,13.50093932432516,42.68720476057375,481.4974,A-L,0
42756,67036,13.502054368671333,42.68752774209961,493.66403,C1-L,0
42757,67036,13.50094990120004,42.68738514281916,481.4974,A-L,0
42758,67036,13.502424289274384,42.687605336175096,499.60138,C1-L,0
42759,67036,13.50119827619074,42.68746693875688,483.32437,A-L,0
42760,67036,13.50070681498378,42.687393537395735,474.7443,C1-L,0
42761,67036,13.500712103087588,42.68748372852195,474.7443,B-MH,0
42762,67036,13.500955189669662,42.68747533393066,474.7443,A-L,0
42763,67036,13.499840152404856,42.68715234024895,479.72858,B-MH,0
42764,67036,13.501007982128336,42.68629865147976,494.98056,B-MH,0
42765,67036,13.500875953452262,42.68820105998083,492.31403,B-L,0
42766,67036,13.50106086704461,42.68720056308174,481.4974,A-L,0
42767,67041,13.7162198399675,42.68821764833509,431.8116,A-L,0
42768,67041,13.716573209091212,42.68802392740414,423.67447,A-L,0
42769,67041,13.715479419576754,42.68806402412945,421.94824,B-MH,0
42770,67041,13.715982388202208,42.68831673592239,431.8116,B-L,0
42771,67041,13.716103920918885,42.68831228070728,431.8116,A-L,0
42772,67041,13.716943420007848,42.68810073618818,423.67447,A-MH,0
42773,67041,13.716694741178564,42.68801947148451,423.67447,A-L,0
42774,67041,13.716352600161136,42.68839354683645,431.8116,B-L,0
42775,67041,13.716434835208473,42.68775785210025,436.11127,B-L,0
42776,67041,13.716440449112104,42.68784802913376,403.37283,A-L,0
42777,67041,13.716446063038504,42.687938206159735,403.37283,A-L,0
42778,67041,13.71597116165242,42.688136381860666,403.37283,B-L,0
42779,67041,13.716231067294029,42.68839800235054,431.8116,A-MH,0
42780,67041,13.717053722480332,42.68791592587267,423.67447,C1-MH,0
42781,67041,13.716578823245952,42.68811410440728,423.67447,B-L,0
42782,67041,13.716225453619378,42.68830782534657,431.8116,B-L,0
42783,67041,13.716734042019564,42.68865071029368,418.6402,B-L,0
42784,67041,13.71558411386933,42.68778903827824,421.94824,B-L,0
42785,67041,13.716451676987676,42.68802838317819,403.37283,A-L,0
42786,67041,13.71631891735798,42.68785248474661,403.37283,C1-L,0
42787,67041,13.716335758657095,42.68812301582539,403.37283,A-L,0
42788,67041,13.639526473619926,42.68295636642912,503.5192,A-L,0
42789,67041,13.642845712384414,42.6854581517574,504.37256,B-L,0
42790,67041,13.639586355086136,42.68593674940282,509.51193,C1-L,0
42791,67041,13.64366891197879,42.684976665565976,500.35663,C1-L,0
42792,67041,13.64426555355341,42.68477445739735,497.9985,B-L,0
42793,67041,13.6427351857231,42.68564288337084,522.62994,C1-MH,0
42794,67041,13.638703268234604,42.68343781986809,500.2641,A-L,0
42795,67041,13.639973518424805,42.684296012138674,521.14984,B-L,0
42796,67041,13.64186796155915,42.685402904626194,487.43216,B-MH,0
42797,67041,13.638940826611368,42.68333891209424,500.2641,C1-L,0
42798,67041,13.639647999894295,42.68295200290037,503.5192,B-L,0
42799,67041,13.643088774695643,42.68544941654019,504.37256,B-L,0
42800,67041,13.638575623707627,42.68534037661738,499.2954,C1-L,0
42801,67041,13.643563892139468,42.685251580212565,504.96927,A-L,0
42802,67041,13.639697475619402,42.683763645280266,512.8095,B-MH,0
