mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.014,0.02,5410.0,2166.0,1.0
0.014,0.021,5649.0,2225.0,1.01
0.013,0.019,5781.0,2401.0,1.0
0.013,0.02,5705.0,2002.0,1.0
0.013,0.019,6120.0,2135.0,1.0
0.014,0.021,5430.0,2149.0,1.0
0.014,0.02,4692.0,2132.0,1.0
0.013,0.022,5735.0,2024.0,1.0
0.014,0.021,5084.0,2207.0,1.0
0.014,0.018,4615.0,2360.0,1.0
0.014,0.018,4970.0,2308.0,1.0
0.013,0.021,5436.0,2282.0,1.0
0.015,0.022,4574.0,2156.0,1.0
0.013,0.02,5333.0,2105.0,1.0
0.014,0.02,4897.0,2175.0,1.0
0.014,0.016,4627.0,1960.0,1.0
0.013,0.018,5395.0,2323.0,1.0
0.012,0.017,5860.0,1949.0,1.0
0.015,0.021,4317.0,1709.0,1.01
0.014,0.022,5062.0,2001.0,1.0
0.014,0.018,5163.0,2070.0,1.0
0.014,0.021,5550.0,1955.0,1.0
0.012,0.018,5940.0,2158.0,1.0
0.014,0.017,4749.0,2007.0,1.0
0.014,0.02,4927.0,1911.0,1.0
0.014,0.023,5651.0,1890.0,1.0
0.014,0.02,5549.0,2038.0,1.0
0.013,0.02,5920.0,2193.0,1.0
0.014,0.017,4852.0,2295.0,1.0
0.014,0.02,5179.0,2125.0,1.0
0.013,0.017,5198.0,2273.0,1.0
0.014,0.02,5019.0,2182.0,1.0
0.014,0.022,5343.0,2002.0,1.0
0.013,0.017,5396.0,2318.0,1.0
0.015,0.02,4593.0,1909.0,1.0
0.015,0.019,4390.0,2294.0,1.0
0.013,0.02,5334.0,2155.0,1.0
0.014,0.017,5149.0,1983.0,1.0
0.014,0.021,5031.0,2094.0,1.0
0.015,0.021,4759.0,2042.0,1.0
0.012,0.02,6525.0,2242.0,1.0
0.012,0.02,6245.0,2108.0,1.0
0.014,0.019,4810.0,2287.0,1.0
0.013,0.017,5434.0,2501.0,1.0
0.014,0.017,4601.0,2425.0,1.0
0.012,0.021,6122.0,2263.0,1.0
0.014,0.019,4954.0,2393.0,1.0
0.013,0.021,5937.0,2222.0,1.0
0.014,0.021,5449.0,2029.0,1.0
0.014,0.018,4912.0,2201.0,1.0
0.012,0.017,5817.0,2057.0,1.0
0.014,0.019,4950.0,1964.0,1.0
0.013,0.024,5901.0,1919.0,1.0
0.014,0.019,4826.0,2229.0,1.0
0.014,0.018,4701.0,2184.0,1.0
0.015,0.016,4051.0,2280.0,1.0
0.014,0.019,5222.0,2166.0,1.0
0.015,0.02,4282.0,2060.0,1.0
0.014,0.019,4824.0,2312.0,1.0
0.014,0.021,5167.0,1906.0,1.0
0.015,0.02,4321.0,2396.0,1.0
0.015,0.019,4670.0,2299.0,1.0
0.013,0.019,5244.0,1892.0,1.0
0.014,0.018,5081.0,2200.0,1.0
0.011,0.022,7653.0,2130.0,1.0
0.014,0.019,4770.0,1918.0,1.0
0.014,0.021,5247.0,2295.0,1.0
0.014,0.017,5325.0,2465.0,1.0
0.013,0.019,5416.0,2185.0,1.0
0.013,0.019,6267.0,2279.0,1.0
0.013,0.021,5615.0,2105.0,1.0
0.014,0.019,5152.0,2172.0,1.0
0.013,0.024,6413.0,1957.0,1.0
0.014,0.021,5140.0,1773.0,1.0
0.013,0.015,5235.0,2078.0,1.0
0.013,0.017,5027.0,2065.0,1.0
0.015,0.02,4032.0,1863.0,1.0
0.014,0.016,4683.0,2276.0,1.0
0.015,0.017,4369.0,2378.0,1.0
0.014,0.02,4861.0,2020.0,1.0
0.013,0.021,5627.0,1963.0,1.0
0.013,0.02,5930.0,2380.0,1.0
0.014,0.019,5437.0,2194.0,1.0
0.013,0.021,5817.0,2001.0,1.0
0.014,0.021,5062.0,2091.0,1.0
0.014,0.02,5120.0,2050.0,1.0
0.014,0.019,4712.0,2275.0,1.0
0.014,0.023,5409.0,1935.0,1.0
0.013,0.023,5680.0,2032.0,1.01
0.013,0.019,5377.0,2136.0,1.0
0.013,0.017,5302.0,2575.0,1.0
0.012,0.023,7075.0,1923.0,1.0
0.014,0.019,5420.0,2219.0,1.01
0.013,0.019,5776.0,2374.0,1.0
0.014,0.018,4574.0,2385.0,1.0
0.014,0.021,5438.0,2293.0,1.0
0.013,0.022,5892.0,2180.0,1.0
0.013,0.019,5857.0,2323.0,1.0
0.015,0.018,4596.0,2159.0,1.0
0.014,0.018,4936.0,2438.0,1.0
0.014,0.019,5018.0,1942.0,1.0
0.015,0.02,4762.0,2185.0,1.0
0.015,0.02,4763.0,2203.0,1.0
0.013,0.02,5904.0,2132.0,1.0
0.013,0.021,5651.0,1859.0,1.0
0.013,0.022,5508.0,1596.0,1.0
0.014,0.022,5255.0,2000.0,1.0
0.014,0.022,4807.0,2034.0,1.0
0.014,0.021,5681.0,2307.0,1.0
0.013,0.017,5340.0,2274.0,1.0
0.013,0.021,6099.0,2324.0,1.0
0.014,0.021,5220.0,1989.0,1.0
0.014,0.021,5198.0,2198.0,1.0
0.015,0.018,4295.0,2613.0,1.0
0.014,0.021,5009.0,1635.0,1.0
0.014,0.02,4994.0,2012.0,1.0
0.014,0.021,5116.0,2185.0,1.0
0.012,0.017,5852.0,2059.0,1.0
0.015,0.021,4785.0,2354.0,1.0
0.014,0.019,4627.0,2068.0,1.0
0.015,0.018,4456.0,2231.0,1.0
0.015,0.02,4619.0,2168.0,1.0
0.013,0.022,5886.0,2139.0,1.0
0.013,0.02,5583.0,2180.0,1.0
0.014,0.025,5094.0,2183.0,1.0
0.015,0.02,4623.0,2085.0,1.0
0.014,0.021,5185.0,2306.0,1.0
0.013,0.022,5675.0,1929.0,1.0
0.015,0.021,4786.0,2034.0,1.0
0.013,0.023,5380.0,1999.0,1.0
0.014,0.018,5210.0,2325.0,1.0
0.014,0.019,4832.0,2113.0,1.0
0.012,0.019,6279.0,2072.0,1.0
0.014,0.023,5555.0,2121.0,1.0
0.014,0.019,5061.0,2300.0,1.0
0.013,0.019,5190.0,2209.0,1.0
0.014,0.021,4976.0,1989.0,1.0
0.012,0.02,6656.0,1912.0,1.0
0.015,0.017,4364.0,2571.0,1.0
0.014,0.019,5229.0,2509.0,1.0
0.012,0.017,5762.0,2360.0,1.0
0.014,0.021,5282.0,2122.0,1.0
0.013,0.022,6313.0,1893.0,1.0
0.013,0.022,6048.0,1823.0,1.0
0.015,0.02,4391.0,2018.0,1.0
0.013,0.024,5389.0,1763.0,1.0
0.014,0.019,4882.0,2079.0,1.0
0.015,0.02,4215.0,2158.0,1.01
0.014,0.019,4841.0,2245.0,1.0
0.015,0.017,4212.0,2211.0,1.0
0.012,0.021,6604.0,2374.0,1.0
0.015,0.02,4860.0,2204.0,1.0
0.013,0.019,5635.0,2107.0,1.0
0.014,0.02,4845.0,2047.0,1.0
0.013,0.022,5875.0,1924.0,1.0
0.013,0.019,5769.0,2351.0,1.0
0.014,0.021,4797.0,2376.0,1.0
0.014,0.017,4556.0,2342.0,1.0
0.012,0.017,6504.0,2400.0,1.0
0.015,0.021,4172.0,2028.0,1.0
0.012,0.022,6399.0,1881.0,1.0
0.014,0.02,5481.0,2207.0,1.01
0.013,0.022,5558.0,2271.0,1.0
0.014,0.019,5307.0,1917.0,1.0
0.014,0.021,5026.0,2182.0,1.0
0.013,0.019,5691.0,2250.0,1.0
0.013,0.02,5462.0,2048.0,1.0
0.014,0.02,5448.0,2317.0,1.0
0.014,0.021,4677.0,2015.0,1.01
0.015,0.02,4647.0,2224.0,1.0
0.015,0.02,4386.0,2087.0,1.0
0.013,0.022,6401.0,1856.0,1.01
0.015,0.022,4649.0,1921.0,1.0
0.014,0.019,5251.0,2289.0,1.0
0.014,0.019,4663.0,2422.0,1.0
0.013,0.02,5292.0,2071.0,1.0
0.014,0.022,5707.0,2155.0,1.0
0.013,0.019,5802.0,2026.0,1.0
0.014,0.022,5060.0,1889.0,1.0
0.013,0.019,5567.0,2287.0,1.0
0.014,0.02,4879.0,2308.0,1.0
0.014,0.017,4370.0,2025.0,1.0
0.014,0.021,5279.0,2324.0,1.0
0.014,0.019,5079.0,1887.0,1.0
0.012,0.021,6610.0,2267.0,1.0
0.014,0.021,5036.0,1854.0,1.0
0.014,0.02,5499.0,2226.0,1.0
0.012,0.02,6026.0,1986.0,1.0
0.013,0.017,5194.0,2483.0,1.0
0.013,0.017,4833.0,2095.0,1.0
0.014,0.02,5330.0,2211.0,1.0
0.014,0.019,5356.0,2126.0,1.0
0.013,0.02,5241.0,2062.0,1.0
0.014,0.017,4807.0,2386.0,1.0
0.014,0.019,4902.0,2334.0,1.0
0.013,0.021,5312.0,1849.0,1.0
0.014,0.021,5277.0,1781.0,1.0
0.014,0.019,5181.0,2184.0,1.0
0.013,0.017,5216.0,1793.0,1.0
0.013,0.02,6201.0,1988.0,1.0
0.015,0.02,4536.0,1959.0,1.0
0.014,0.018,4871.0,2093.0,1.0
0.014,0.017,4551.0,1878.0,1.0
0.014,0.021,4893.0,2095.0,1.0
0.013,0.018,5854.0,2024.0,1.0
0.015,0.02,4650.0,2289.0,1.0
0.013,0.019,5568.0,2203.0,1.0
0.014,0.018,4912.0,2298.0,1.0
0.014,0.017,4634.0,2239.0,1.0
0.015,0.02,4760.0,2113.0,1.0
0.015,0.02,4638.0,2364.0,1.0
0.015,0.017,4326.0,2228.0,1.0
0.014,0.021,5271.0,2149.0,1.0
0.015,0.018,4188.0,2088.0,1.0
0.013,0.017,5210.0,2121.0,1.0
0.015,0.021,4867.0,2069.0,1.0
0.013,0.019,5531.0,2333.0,1.0
0.014,0.016,4235.0,2209.0,1.0
0.014,0.019,4912.0,2295.0,1.0
0.014,0.022,5417.0,2011.0,1.0
0.014,0.019,5224.0,2200.0,1.0
0.014,0.02,4732.0,1954.0,1.0
0.015,0.023,4638.0,2008.0,1.0
0.014,0.019,4859.0,2150.0,1.0
0.015,0.02,4396.0,2187.0,1.0
0.012,0.021,6559.0,2106.0,1.0
0.014,0.022,5111.0,1997.0,1.0
0.015,0.019,4377.0,2342.0,1.0
0.013,0.02,5566.0,2117.0,1.0
0.014,0.021,5286.0,1753.0,1.0
0.014,0.021,5124.0,2072.0,1.0
0.013,0.019,5534.0,2335.0,1.0
0.014,0.019,4816.0,2158.0,1.0
0.014,0.02,5542.0,2118.0,1.0
0.013,0.02,5615.0,2325.0,1.0
0.014,0.02,5547.0,2294.0,1.0
0.015,0.02,4698.0,2162.0,1.0
0.013,0.022,6100.0,2052.0,1.0
0.014,0.021,4950.0,1983.0,1.0
0.014,0.02,5364.0,2301.0,1.0
0.014,0.018,4830.0,2242.0,1.0
0.015,0.021,4254.0,2138.0,1.0
0.016,0.025,4435.0,1573.0,1.0
0.012,0.022,6072.0,2299.0,1.0
0.015,0.022,4702.0,2079.0,1.0
0.014,0.019,4743.0,1991.0,1.0
0.012,0.018,6330.0,2084.0,1.0
0.015,0.018,4209.0,2140.0,1.0
0.015,0.02,4382.0,2349.0,1.0
0.013,0.019,5334.0,2254.0,1.0
0.014,0.017,4610.0,2144.0,1.0
0.013,0.02,5369.0,2261.0,1.0
0.014,0.017,4549.0,2258.0,1.0
0.014,0.023,5283.0,2134.0,1.0
0.015,0.021,4784.0,1672.0,1.0
0.015,0.02,4578.0,1900.0,1.0
0.014,0.019,4906.0,2119.0,1.0
0.013,0.022,5928.0,2292.0,1.0
0.015,0.021,4818.0,2079.0,1.0
0.015,0.02,4671.0,2405.0,1.0
0.014,0.019,4876.0,1871.0,1.0
0.012,0.02,6603.0,1992.0,1.0
0.014,0.021,4863.0,2076.0,1.0
0.015,0.02,4525.0,1984.0,1.0
0.014,0.022,5142.0,1938.0,1.0
0.015,0.022,4634.0,2212.0,1.0
0.015,0.022,4285.0,1769.0,1.0
0.015,0.02,4407.0,2157.0,1.0
0.012,0.019,6593.0,2409.0,1.0
0.014,0.019,5454.0,2215.0,1.0
0.013,0.02,5661.0,2236.0,1.0
0.013,0.019,4950.0,2209.0,1.0
0.014,0.02,4667.0,1876.0,1.0
0.015,0.021,4548.0,2027.0,1.0
0.015,0.02,4682.0,2212.0,1.0
0.015,0.019,4612.0,2402.0,1.0
0.014,0.019,5018.0,2077.0,1.0
0.015,0.021,5067.0,2191.0,1.0
0.014,0.021,5414.0,1977.0,1.0
0.014,0.02,4739.0,2171.0,1.0
0.014,0.02,4708.0,1964.0,1.0
0.015,0.019,4077.0,2160.0,1.0
0.014,0.02,5542.0,2267.0,1.0
0.015,0.021,4186.0,1841.0,1.0
0.014,0.019,4657.0,1863.0,1.0
0.014,0.02,4731.0,2258.0,1.0
0.013,0.02,5873.0,2328.0,1.0
0.013,0.022,6005.0,1816.0,1.01
0.014,0.02,5096.0,2233.0,1.0
0.014,0.02,5251.0,2036.0,1.0
0.014,0.017,4725.0,2366.0,1.0
0.014,0.019,4890.0,2491.0,1.0
0.014,0.019,4995.0,2092.0,1.0
0.014,0.019,5291.0,2372.0,1.0
0.013,0.018,5302.0,2263.0,1.0
0.013,0.02,5546.0,2291.0,1.0
0.015,0.018,4391.0,2201.0,1.0
0.014,0.02,4798.0,1954.0,1.0
0.013,0.02,5623.0,2117.0,1.01
0.015,0.022,5047.0,2143.0,1.0
0.014,0.019,4488.0,1864.0,1.0
0.012,0.02,6220.0,2047.0,1.0
0.014,0.021,5169.0,2220.0,1.0
0.013,0.019,5453.0,2301.0,1.0
0.015,0.016,3937.0,2398.0,1.0
0.015,0.02,4300.0,2159.0,1.0
0.014,0.019,4975.0,2244.0,1.0
0.014,0.019,5098.0,2140.0,1.0
0.013,0.019,5634.0,2144.0,1.0
0.014,0.021,5486.0,2149.0,1.0
0.014,0.019,5197.0,2218.0,1.0
0.015,0.022,4740.0,1891.0,1.0
0.015,0.019,4005.0,2050.0,1.0
0.014,0.02,5379.0,2130.0,1.0
0.013,0.019,5256.0,2000.0,1.0
0.013,0.021,6481.0,1999.0,1.0
0.013,0.021,5878.0,1912.0,1.0
0.014,0.021,4864.0,2128.0,1.0
0.013,0.019,5521.0,1882.0,1.0
0.013,0.019,5678.0,2383.0,1.0
0.013,0.017,5491.0,2506.0,1.0
0.013,0.019,5369.0,2041.0,1.0
0.013,0.021,5981.0,2105.0,1.0
0.015,0.018,4434.0,2294.0,1.01
0.013,0.02,5421.0,2374.0,1.0
0.014,0.019,4759.0,2319.0,1.0
0.016,0.02,3830.0,1877.0,1.0
0.014,0.017,4625.0,2055.0,1.0
0.015,0.02,4872.0,2370.0,1.0
0.014,0.018,4644.0,1965.0,1.0
0.014,0.019,4650.0,2220.0,1.0
0.014,0.019,4900.0,1941.0,1.0
0.014,0.021,5146.0,2203.0,1.0
0.015,0.02,4396.0,2225.0,1.0
0.013,0.021,5844.0,2238.0,1.0
0.014,0.017,4908.0,2338.0,1.0
0.013,0.019,5440.0,2372.0,1.01
0.014,0.019,4656.0,2206.0,1.0
0.013,0.018,5580.0,2330.0,1.0
0.014,0.02,5471.0,2121.0,1.0
0.014,0.019,5236.0,2286.0,1.0
0.013,0.025,6292.0,1850.0,1.0
0.013,0.02,5655.0,2086.0,1.0
0.015,0.019,4433.0,2540.0,1.0
0.013,0.021,5997.0,2100.0,1.0
0.014,0.019,4729.0,2182.0,1.0
0.013,0.021,5437.0,2009.0,1.0
0.015,0.02,4897.0,2215.0,1.0
0.013,0.019,5028.0,2124.0,1.0
0.013,0.016,4822.0,2366.0,1.0
0.012,0.018,5961.0,2290.0,1.0
0.016,0.02,4168.0,2216.0,1.0
0.013,0.018,5796.0,2149.0,1.0
0.014,0.021,4689.0,1935.0,1.0
0.013,0.016,5082.0,2478.0,1.0
0.015,0.02,4289.0,2179.0,1.0
0.015,0.02,4670.0,2155.0,1.0
0.014,0.018,4670.0,2242.0,1.0
0.013,0.02,5742.0,1969.0,1.0
0.014,0.02,4939.0,2113.0,1.0
0.014,0.018,4542.0,2156.0,1.0
0.015,0.021,4490.0,1954.0,1.0
0.014,0.019,5208.0,2172.0,1.0
0.014,0.023,4769.0,1796.0,1.0
0.013,0.02,6289.0,2278.0,1.0
0.013,0.02,5341.0,1940.0,1.0
0.014,0.018,4953.0,2310.0,1.0
0.013,0.021,5142.0,1982.0,1.0
0.016,0.019,3959.0,2200.0,1.0
0.014,0.021,5542.0,2096.0,1.0
0.014,0.019,5166.0,2247.0,1.0
0.014,0.02,5311.0,2223.0,1.0
0.014,0.019,4902.0,2186.0,1.0
0.016,0.021,3969.0,2153.0,1.0
0.012,0.015,5902.0,2253.0,1.0
0.012,0.019,7002.0,1903.0,1.0
0.014,0.02,4511.0,2111.0,1.0
0.013,0.021,5401.0,2008.0,1.0
0.013,0.018,5520.0,2341.0,1.0
0.014,0.021,4979.0,2373.0,1.0
0.013,0.017,5223.0,2304.0,1.0
0.014,0.018,4812.0,2160.0,1.0
0.015,0.024,4222.0,1638.0,1.0
0.014,0.018,4457.0,2230.0,1.0
0.013,0.019,5654.0,2257.0,1.0
0.013,0.019,5476.0,2518.0,1.0
0.012,0.019,5622.0,2174.0,1.0
0.013,0.019,5215.0,2079.0,1.0
0.012,0.019,5432.0,2147.0,1.0
0.014,0.019,4614.0,1941.0,1.0
0.014,0.019,4969.0,2130.0,1.0
0.012,0.012,5468.0,2283.0,1.0
0.013,0.019,5355.0,2116.0,1.0
0.013,0.02,5664.0,2153.0,1.01
0.015,0.019,4141.0,2134.0,1.0
0.013,0.019,5722.0,2253.0,1.0
0.013,0.02,5541.0,2124.0,1.01
0.013,0.019,5447.0,2096.0,1.0
0.014,0.018,4736.0,2126.0,1.0
0.013,0.018,4840.0,2074.0,1.0
0.012,0.019,6347.0,2253.0,1.0
0.015,0.02,4403.0,2390.0,1.0
0.014,0.019,5007.0,2057.0,1.0
0.013,0.017,4529.0,2199.0,1.0
0.013,0.018,5347.0,2283.0,1.0
0.014,0.018,4525.0,2241.0,1.0
0.014,0.018,4313.0,2428.0,1.0
0.014,0.022,4884.0,1975.0,1.0
0.014,0.018,4453.0,2247.0,1.0
0.013,0.018,5223.0,2435.0,1.0
0.013,0.018,5406.0,2275.0,1.0
0.014,0.019,4512.0,2359.0,1.0
0.014,0.018,4281.0,2308.0,1.0
0.012,0.022,6026.0,1920.0,1.0
0.013,0.023,5639.0,1501.0,1.0
0.013,0.019,5897.0,2097.0,1.0
0.014,0.02,4666.0,2167.0,1.0
0.014,0.019,4731.0,2169.0,1.0
0.012,0.019,6378.0,2501.0,1.0
0.014,0.018,4537.0,2408.0,1.0
0.013,0.019,5498.0,2359.0,1.0
0.013,0.018,5428.0,2495.0,1.01
0.013,0.019,5138.0,2000.0,1.0
0.013,0.017,4829.0,2224.0,1.0
0.013,0.019,5269.0,2191.0,1.0
0.013,0.018,5546.0,2334.0,1.0
0.015,0.02,4301.0,2027.0,1.0
0.013,0.022,5473.0,1858.0,1.0
0.014,0.02,5166.0,2411.0,1.0
0.013,0.02,5597.0,2215.0,1.0
0.013,0.019,5461.0,2005.0,1.0
0.014,0.018,4638.0,2409.0,1.0
0.014,0.02,4536.0,1976.0,1.0
0.014,0.019,4860.0,2025.0,1.0
0.013,0.019,5178.0,1851.0,1.0
0.014,0.019,4494.0,2025.0,1.0
0.013,0.014,4946.0,2148.0,1.0
0.014,0.019,4859.0,2232.0,1.0
0.014,0.02,5037.0,2153.0,1.0
0.014,0.019,4315.0,2116.0,1.0
0.014,0.019,4960.0,2111.0,1.0
0.013,0.018,5387.0,2232.0,1.0
0.014,0.018,4853.0,2147.0,1.0
0.013,0.022,4978.0,1907.0,1.0
0.013,0.019,5255.0,2171.0,1.0
0.013,0.019,4968.0,2358.0,1.0
0.013,0.018,5357.0,2369.0,1.0
0.013,0.019,6103.0,2310.0,1.0
0.012,0.022,5910.0,1957.0,1.0
0.014,0.019,4569.0,2356.0,1.0
0.012,0.02,6239.0,2118.0,1.0
0.014,0.024,5136.0,1638.0,1.0
0.014,0.019,4630.0,2105.0,1.0
0.013,0.018,5542.0,2363.0,1.0
0.014,0.019,4338.0,1921.0,1.0
0.012,0.022,6491.0,1878.0,1.0
0.012,0.019,6227.0,1966.0,1.0
0.013,0.017,5043.0,2398.0,1.0
0.012,0.02,5736.0,2047.0,1.0
0.013,0.017,4610.0,2226.0,1.0
0.014,0.019,5039.0,2341.0,1.0
0.014,0.021,4961.0,2023.0,1.01
0.012,0.019,5517.0,1910.0,1.0
0.013,0.017,5283.0,2338.0,1.0
0.014,0.021,4860.0,2117.0,1.0
0.014,0.019,4594.0,1981.0,1.0
0.013,0.018,5049.0,2419.0,1.0
0.014,0.015,4729.0,2125.0,1.0
0.014,0.017,4502.0,2090.0,1.0
0.013,0.014,5302.0,2367.0,1.0
0.015,0.018,3949.0,2188.0,1.01
0.013,0.016,4797.0,2473.0,1.0
0.013,0.017,5515.0,2254.0,1.0
0.014,0.019,5267.0,2435.0,1.0
0.013,0.021,6035.0,2354.0,1.0
0.015,0.018,4047.0,2064.0,1.0
0.014,0.019,4421.0,2256.0,1.0
0.014,0.022,4738.0,1621.0,1.01
0.014,0.018,4685.0,2548.0,1.0
0.014,0.018,4756.0,2280.0,1.0
0.012,0.018,5917.0,2003.0,1.0
0.013,0.019,5677.0,2228.0,1.0
0.013,0.018,4989.0,2155.0,1.0
0.014,0.021,4829.0,1872.0,1.0
0.013,0.021,5629.0,2200.0,1.0
0.013,0.021,6010.0,2063.0,1.0
0.014,0.018,5071.0,2379.0,1.0
0.014,0.019,4779.0,1885.0,1.0
0.014,0.021,4729.0,2113.0,1.0
0.013,0.019,5813.0,2288.0,1.0
0.014,0.019,4590.0,2467.0,1.0
0.013,0.017,4880.0,2085.0,1.0
0.012,0.022,6066.0,1960.0,1.0
0.013,0.018,5366.0,2256.0,1.0
0.013,0.019,5477.0,2176.0,1.0
0.014,0.017,4558.0,2351.0,1.0
0.013,0.019,5204.0,2140.0,1.01
0.013,0.02,5194.0,1863.0,1.0
0.013,0.018,5085.0,2259.0,1.0
0.013,0.022,5620.0,2010.0,1.01
0.013,0.02,5242.0,1866.0,1.0
0.013,0.021,5386.0,1958.0,1.0
0.014,0.018,4889.0,2204.0,1.0
0.013,0.021,5115.0,2111.0,1.0
0.013,0.022,5263.0,1907.0,1.0
0.013,0.02,5307.0,2136.0,1.0
0.012,0.018,5613.0,2384.0,1.0
0.014,0.018,4770.0,2536.0,1.0
0.015,0.022,4185.0,1767.0,1.0
0.013,0.019,5205.0,2472.0,1.0
0.012,0.019,6107.0,2255.0,1.0
0.013,0.02,5586.0,2196.0,1.0
0.014,0.016,4384.0,2309.0,1.0
0.012,0.019,6030.0,2284.0,1.0
0.014,0.018,4697.0,2081.0,1.0
0.013,0.021,5392.0,2011.0,1.0
0.013,0.02,4998.0,1973.0,1.0
0.014,0.019,4871.0,2195.0,1.0
0.013,0.02,5698.0,2378.0,1.0
0.012,0.02,6490.0,2007.0,1.0
0.013,0.018,5384.0,2441.0,1.0
0.015,0.022,4587.0,2068.0,1.0
0.013,0.02,5761.0,2355.0,1.0
0.014,0.02,4817.0,1874.0,1.0
0.014,0.019,4824.0,2135.0,1.01
0.013,0.02,5676.0,2035.0,1.0
0.012,0.017,6187.0,2350.0,1.0
0.014,0.019,4852.0,2252.0,1.0
0.013,0.019,5432.0,2079.0,1.0
0.012,0.019,5542.0,2159.0,1.0
0.013,0.02,5619.0,2275.0,1.0
0.013,0.019,5141.0,2254.0,1.0
0.013,0.017,4933.0,2195.0,1.0
0.012,0.018,6280.0,2408.0,1.0
0.013,0.019,5183.0,2235.0,1.0
0.012,0.02,6145.0,2093.0,1.0
0.014,0.018,4965.0,2195.0,1.0
0.013,0.018,5291.0,2406.0,1.0
0.012,0.017,5972.0,2607.0,1.0
0.013,0.019,5199.0,2030.0,1.0
0.015,0.018,4422.0,2116.0,1.0
0.014,0.019,4899.0,1997.0,1.0
0.012,0.02,5765.0,2150.0,1.0
0.014,0.019,4951.0,2391.0,1.0
0.011,0.018,6425.0,2188.0,1.0
0.013,0.022,5740.0,1731.0,1.0
0.013,0.017,4821.0,2484.0,1.0
0.014,0.02,4833.0,1928.0,1.0
0.013,0.018,5235.0,2150.0,1.0
0.014,0.019,4350.0,2111.0,1.0
0.014,0.019,4746.0,2296.0,1.0
0.013,0.018,5260.0,2377.0,1.0
0.014,0.021,4650.0,2243.0,1.0
0.015,0.018,3784.0,2269.0,1.0
0.014,0.019,4904.0,2401.0,1.0
0.012,0.017,5610.0,2404.0,1.0
0.013,0.018,5253.0,2555.0,1.0
0.013,0.019,5191.0,2002.0,1.0
0.013,0.018,5449.0,2328.0,1.0
0.013,0.019,5616.0,2198.0,1.0
0.013,0.018,5235.0,2407.0,1.0
0.012,0.02,6386.0,2080.0,1.0
0.012,0.018,5447.0,2198.0,1.0
0.014,0.02,4985.0,2428.0,1.0
0.013,0.02,5668.0,1981.0,1.0
0.012,0.019,5769.0,2332.0,1.0
0.012,0.021,6411.0,2194.0,1.0
0.013,0.019,5436.0,2185.0,1.0
0.014,0.019,4575.0,2349.0,1.0
0.015,0.018,4275.0,2255.0,1.0
0.014,0.019,4704.0,2049.0,1.0
0.013,0.019,4941.0,1910.0,1.0
0.013,0.018,5494.0,2254.0,1.0
0.015,0.019,4494.0,2446.0,1.0
0.013,0.02,6061.0,2431.0,1.0
0.014,0.018,4229.0,2313.0,1.0
0.012,0.019,6293.0,2461.0,1.0
0.013,0.019,5248.0,2001.0,1.0
0.013,0.02,5740.0,2327.0,1.0
0.013,0.018,4817.0,2049.0,1.0
0.013,0.018,5169.0,2163.0,1.0
0.013,0.019,5191.0,2161.0,1.0
0.014,0.018,4282.0,2189.0,1.0
0.013,0.02,5363.0,1778.0,1.0
0.013,0.018,5116.0,2326.0,1.0
0.014,0.019,5236.0,2064.0,1.0
0.013,0.019,5141.0,2266.0,1.0
0.013,0.02,5386.0,2163.0,1.0
0.011,0.019,6988.0,2316.0,1.0
0.014,0.019,4896.0,2303.0,1.0
0.014,0.018,4456.0,2114.0,1.0
0.013,0.02,5281.0,2254.0,1.0
0.014,0.019,4389.0,2124.0,1.0
0.014,0.021,4819.0,2052.0,1.0
0.014,0.021,5004.0,2330.0,1.0
0.013,0.018,5477.0,2108.0,1.0
0.013,0.019,5451.0,2298.0,1.0
0.013,0.021,5366.0,2119.0,1.0
0.012,0.018,5688.0,2329.0,1.0
0.013,0.018,5030.0,2458.0,1.0
0.012,0.018,5761.0,2117.0,1.0
0.014,0.019,4650.0,2174.0,1.0
0.014,0.019,4714.0,2159.0,1.0
0.014,0.02,4957.0,2089.0,1.0
0.013,0.02,5567.0,2242.0,1.0
0.013,0.021,5390.0,2024.0,1.0
0.012,0.018,6213.0,2120.0,1.0
0.014,0.019,4790.0,2137.0,1.0
0.013,0.017,4858.0,2460.0,1.0
0.013,0.018,5604.0,2378.0,1.0
0.014,0.019,4647.0,2150.0,1.0
0.015,0.018,4290.0,2090.0,1.0
0.014,0.019,4730.0,2265.0,1.0
0.013,0.02,4985.0,1951.0,1.0
0.014,0.019,4931.0,2097.0,1.0
0.013,0.017,5530.0,2203.0,1.0
0.013,0.019,5523.0,2350.0,1.0
0.013,0.019,5055.0,2163.0,1.0
0.014,0.022,4203.0,1985.0,1.0
0.013,0.021,5205.0,1700.0,1.0
0.013,0.018,5334.0,2221.0,1.0
0.012,0.021,6319.0,1934.0,1.0
0.014,0.017,4593.0,2324.0,1.0
0.013,0.017,4936.0,2482.0,1.0
0.013,0.019,5585.0,2169.0,1.0
0.013,0.018,5172.0,2552.0,1.0
0.013,0.018,5370.0,2241.0,1.0
0.013,0.02,5288.0,2247.0,1.0
0.014,0.019,4875.0,2226.0,1.0
0.014,0.019,4936.0,2277.0,1.0
0.012,0.023,6121.0,1975.0,1.0
0.013,0.018,4955.0,2050.0,1.0
0.014,0.017,4661.0,1911.0,1.0
0.013,0.02,5355.0,2129.0,1.0
