mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.012,0.021,7135.0,2237.0,1.0
0.011,0.02,7781.0,2271.0,1.0
0.011,0.022,8423.0,1811.0,1.0
0.012,0.023,7657.0,1493.0,1.0
0.011,0.02,8276.0,2323.0,1.0
0.012,0.022,8031.0,2112.0,1.0
0.011,0.019,7510.0,2273.0,1.0
0.011,0.025,8361.0,2070.0,1.0
0.011,0.023,8703.0,1836.0,1.0
0.011,0.022,7443.0,1923.0,1.0
0.011,0.022,8062.0,2138.0,1.0
0.011,0.021,9135.0,2300.0,1.0
0.011,0.022,7843.0,2016.0,1.0
0.012,0.021,7560.0,2138.0,1.0
0.011,0.022,7550.0,1910.0,1.0
0.011,0.02,7779.0,2255.0,1.0
0.011,0.021,8473.0,2066.0,1.0
0.011,0.021,8175.0,2152.0,1.0
0.012,0.021,7520.0,2029.0,1.0
0.011,0.022,7776.0,2122.0,1.0
0.011,0.021,8592.0,2012.0,1.0
0.01,0.022,9773.0,1934.0,1.0
0.011,0.022,8786.0,1962.0,1.0
0.011,0.024,8663.0,2151.0,1.0
0.012,0.022,7029.0,2109.0,1.0
0.01,0.022,9180.0,2124.0,1.0
0.011,0.023,8318.0,2119.0,1.0
0.011,0.022,8951.0,2085.0,1.0
0.011,0.023,7841.0,1670.0,1.0
0.011,0.023,8573.0,2130.0,1.01
0.01,0.02,8883.0,1919.0,1.0
0.012,0.021,6591.0,2174.0,1.0
0.012,0.021,6988.0,2228.0,1.0
0.012,0.021,6424.0,2118.0,1.0
0.012,0.023,7267.0,1691.0,1.0
0.012,0.027,7420.0,1732.0,1.01
0.011,0.023,8128.0,1925.0,1.0
0.01,0.022,9539.0,2029.0,1.0
0.012,0.024,7472.0,1915.0,1.0
0.012,0.022,6907.0,2091.0,1.0
0.011,0.019,7542.0,2174.0,1.0
0.011,0.021,8444.0,1949.0,1.0
0.011,0.021,7948.0,2253.0,1.0
0.012,0.022,6189.0,1868.0,1.0
0.011,0.023,8339.0,1870.0,1.0
0.012,0.022,6888.0,1956.0,1.0
0.012,0.023,6845.0,2144.0,1.0
0.011,0.023,8562.0,2062.0,1.0
0.012,0.021,6373.0,2004.0,1.0
0.01,0.021,9344.0,2138.0,1.0
0.011,0.02,7655.0,2303.0,1.0
0.011,0.022,7806.0,2124.0,1.0
0.011,0.024,8850.0,1764.0,1.0
0.012,0.022,7780.0,1994.0,1.0
0.01,0.024,10070.0,1720.0,1.0
0.012,0.024,6755.0,1783.0,1.0
0.011,0.022,8933.0,2185.0,1.0
0.011,0.02,8292.0,2199.0,1.0
0.01,0.022,9271.0,1938.0,1.0
0.013,0.022,6438.0,1942.0,1.0
0.01,0.022,9209.0,2168.0,1.0
0.011,0.022,7809.0,1941.0,1.0
0.011,0.022,8510.0,2118.0,1.0
0.01,0.02,8302.0,2270.0,1.0
0.01,0.023,9061.0,1920.0,1.0
0.011,0.018,7491.0,2294.0,1.0
0.011,0.019,8520.0,2176.0,1.0
0.011,0.021,7455.0,1811.0,1.0
0.01,0.024,10363.0,2078.0,1.0
0.01,0.02,10431.0,2589.0,1.0
0.012,0.023,6894.0,1835.0,1.0
0.011,0.021,8330.0,2031.0,1.0
0.011,0.021,7597.0,2140.0,1.0
0.011,0.022,8183.0,2042.0,1.0
0.01,0.022,9659.0,2098.0,1.01
0.012,0.024,6772.0,1939.0,1.0
0.012,0.021,6128.0,2385.0,1.0
0.011,0.024,9078.0,1969.0,1.0
0.011,0.02,7224.0,2156.0,1.0
0.011,0.022,7825.0,2041.0,1.0
0.011,0.023,8917.0,1951.0,1.0
0.012,0.027,7728.0,1605.0,1.0
0.01,0.022,9525.0,1866.0,1.0
0.011,0.023,7925.0,1869.0,1.0
0.011,0.02,7512.0,2205.0,1.0
0.011,0.024,7883.0,1597.0,1.01
0.011,0.022,9242.0,2167.0,1.0
0.011,0.019,7848.0,2326.0,1.0
0.012,0.022,7627.0,2252.0,1.01
0.012,0.021,6657.0,2189.0,1.0
0.011,0.021,6941.0,2253.0,1.0
0.011,0.022,8795.0,1731.0,1.0
0.011,0.021,7277.0,1986.0,1.0
0.011,0.019,7168.0,2375.0,1.0
0.012,0.022,6344.0,2139.0,1.0
0.012,0.025,7344.0,1816.0,1.0
0.01,0.02,10361.0,2536.0,1.0
0.01,0.021,10342.0,2133.0,1.0
0.012,0.023,7100.0,1842.0,1.0
0.012,0.023,7659.0,1881.0,1.0
0.011,0.026,9116.0,1867.0,1.0
0.01,0.026,10431.0,1757.0,1.0
0.012,0.021,7537.0,2225.0,1.0
0.012,0.021,7576.0,2114.0,1.0
0.012,0.022,7208.0,2126.0,1.0
0.011,0.022,7779.0,1999.0,1.0
0.011,0.02,7790.0,1996.0,1.01
0.011,0.023,8502.0,1996.0,1.0
0.012,0.024,7300.0,1947.0,1.0
0.012,0.022,6890.0,2126.0,1.01
0.011,0.022,7849.0,1858.0,1.0
0.012,0.022,6970.0,1874.0,1.0
0.011,0.02,7448.0,2209.0,1.0
0.011,0.021,8138.0,1989.0,1.0
0.011,0.024,7664.0,2078.0,1.0
0.011,0.02,6867.0,2019.0,1.0
0.011,0.022,8362.0,1915.0,1.0
0.011,0.02,7780.0,2106.0,1.0
0.012,0.022,7575.0,2119.0,1.0
0.01,0.024,9764.0,1987.0,1.0
0.012,0.022,7266.0,1757.0,1.0
0.013,0.022,6297.0,2042.0,1.0
0.011,0.022,7953.0,1720.0,1.0
0.011,0.024,8494.0,1969.0,1.0
0.011,0.024,8998.0,1647.0,1.0
0.011,0.021,8697.0,2317.0,1.0
0.011,0.021,7256.0,2163.0,1.0
0.011,0.018,7771.0,2186.0,1.0
0.01,0.022,10103.0,1861.0,1.0
0.012,0.022,6487.0,2338.0,1.01
0.011,0.024,8563.0,1904.0,1.0
0.012,0.019,6395.0,2045.0,1.0
0.013,0.024,6033.0,1839.0,1.0
0.011,0.022,6995.0,2058.0,1.0
0.011,0.021,8390.0,2283.0,1.0
0.012,0.02,6738.0,2245.0,1.0
0.011,0.023,7187.0,1888.0,1.0
0.011,0.028,9500.0,1712.0,1.0
0.01,0.028,10431.0,1551.0,1.0
0.011,0.02,7216.0,1936.0,1.0
0.012,0.024,7727.0,1791.0,1.0
0.01,0.022,8898.0,2062.0,1.0
0.011,0.024,8241.0,1858.0,1.0
0.01,0.022,9182.0,2007.0,1.0
0.011,0.021,8068.0,2160.0,1.0
0.011,0.021,8919.0,2202.0,1.0
0.01,0.025,10333.0,1916.0,1.0
0.012,0.021,7097.0,2013.0,1.0
0.012,0.022,6322.0,2055.0,1.01
0.012,0.021,7130.0,2110.0,1.0
0.011,0.021,7551.0,2249.0,1.0
0.012,0.022,6183.0,2094.0,1.0
0.011,0.022,8447.0,1946.0,1.0
0.01,0.024,9609.0,1841.0,1.0
0.011,0.023,9013.0,2050.0,1.0
0.012,0.024,7053.0,2046.0,1.0
0.012,0.021,7644.0,2082.0,1.01
0.011,0.02,7463.0,2377.0,1.0
0.012,0.021,7071.0,1786.0,1.0
0.011,0.022,7801.0,1784.0,1.0
0.01,0.02,9108.0,2201.0,1.0
0.011,0.023,7949.0,2016.0,1.0
0.012,0.021,6581.0,1917.0,1.0
0.012,0.02,7160.0,2172.0,1.0
0.013,0.022,5912.0,1961.0,1.0
0.012,0.022,7367.0,2359.0,1.0
0.012,0.021,7260.0,1906.0,1.0
0.011,0.021,7793.0,1984.0,1.0
0.01,0.021,8809.0,1817.0,1.0
0.011,0.022,8323.0,2085.0,1.0
0.011,0.023,7800.0,1959.0,1.0
0.011,0.021,7300.0,1988.0,1.0
0.012,0.024,7154.0,2049.0,1.01
0.012,0.023,7561.0,1830.0,1.0
0.013,0.021,5945.0,2082.0,1.0
0.012,0.021,7202.0,2049.0,1.0
0.01,0.022,9395.0,1778.0,1.0
0.01,0.023,9688.0,1980.0,1.0
0.011,0.02,8213.0,2050.0,1.0
0.012,0.024,7301.0,1842.0,1.01
0.01,0.022,8936.0,2264.0,1.01
0.01,0.021,8535.0,1953.0,1.0
0.01,0.024,10188.0,2011.0,1.0
0.011,0.019,8097.0,2267.0,1.0
0.011,0.022,8372.0,2146.0,1.0
0.011,0.021,8427.0,2165.0,1.0
0.011,0.022,8226.0,1773.0,1.01
0.012,0.021,7264.0,2168.0,1.0
0.012,0.024,7594.0,2041.0,1.0
0.011,0.022,7728.0,1737.0,1.0
0.012,0.024,7904.0,1808.0,1.0
0.012,0.025,7282.0,1977.0,1.0
0.01,0.021,10431.0,2180.0,1.0
0.011,0.021,8185.0,2220.0,1.0
0.011,0.021,7590.0,2253.0,1.0
0.011,0.022,8236.0,2338.0,1.0
0.012,0.022,6877.0,2229.0,1.0
0.01,0.021,9288.0,2250.0,1.0
0.011,0.024,8396.0,1961.0,1.0
0.01,0.021,10129.0,2355.0,1.0
0.01,0.021,9479.0,1985.0,1.0
0.011,0.022,8656.0,2068.0,1.0
0.01,0.021,9163.0,1993.0,1.0
0.012,0.022,7578.0,1992.0,1.0
0.01,0.021,8997.0,2072.0,1.0
0.011,0.023,8626.0,1987.0,1.0
0.011,0.023,9334.0,2030.0,1.0
0.011,0.022,8719.0,2130.0,1.0
0.012,0.022,6801.0,1910.0,1.0
0.011,0.022,9153.0,2074.0,1.0
0.011,0.022,8553.0,2200.0,1.0
0.012,0.021,6360.0,2129.0,1.0
0.011,0.025,7758.0,1881.0,1.0
0.011,0.027,9391.0,1766.0,1.0
0.011,0.021,7602.0,2213.0,1.0
0.011,0.022,8047.0,2006.0,1.0
0.011,0.023,8300.0,2050.0,1.0
0.011,0.021,8199.0,2270.0,1.0
0.013,0.024,7017.0,1852.0,1.0
0.012,0.022,6766.0,2295.0,1.0
0.012,0.021,7422.0,2199.0,1.0
0.01,0.02,8365.0,1898.0,1.0
0.011,0.025,7816.0,1999.0,1.0
0.011,0.021,7354.0,2207.0,1.0
0.011,0.021,7970.0,1869.0,1.0
0.012,0.021,6714.0,1867.0,1.0
0.012,0.021,7478.0,2073.0,1.0
0.011,0.025,9305.0,1855.0,1.0
0.011,0.021,8012.0,2023.0,1.0
0.011,0.021,7909.0,2348.0,1.0
0.012,0.02,6685.0,1891.0,1.0
0.011,0.022,8310.0,2081.0,1.01
0.012,0.023,7493.0,1967.0,1.0
0.011,0.021,8047.0,2046.0,1.0
0.012,0.024,7517.0,1971.0,1.01
0.012,0.024,7921.0,1899.0,1.0
0.011,0.023,8814.0,1803.0,1.0
0.011,0.022,8483.0,2137.0,1.0
0.012,0.023,6735.0,1957.0,1.0
0.011,0.024,7917.0,1390.0,1.0
0.011,0.021,7722.0,1806.0,1.0
0.011,0.021,8600.0,2117.0,1.0
0.012,0.023,7795.0,2106.0,1.01
0.011,0.02,8232.0,2118.0,1.0
0.011,0.021,7347.0,2086.0,1.0
0.012,0.021,6576.0,2068.0,1.0
0.011,0.023,9117.0,1949.0,1.0
0.011,0.021,8513.0,1715.0,1.0
0.011,0.021,8237.0,2188.0,1.0
0.011,0.02,8732.0,2119.0,1.0
0.011,0.022,7995.0,2173.0,1.0
0.011,0.022,8340.0,2078.0,1.0
0.011,0.021,7796.0,2385.0,1.0
0.01,0.021,9594.0,2228.0,1.0
0.012,0.024,8114.0,1845.0,1.01
0.01,0.024,10431.0,1860.0,1.0
0.012,0.02,7080.0,2036.0,1.0
0.012,0.021,7053.0,2217.0,1.0
0.012,0.023,7371.0,2048.0,1.0
0.011,0.023,7803.0,1985.0,1.0
0.012,0.025,7688.0,2101.0,1.0
0.011,0.022,7980.0,1820.0,1.0
0.011,0.022,7896.0,2007.0,1.0
0.012,0.022,7168.0,2135.0,1.0
0.011,0.021,8747.0,2372.0,1.0
0.012,0.024,7116.0,1816.0,1.0
0.011,0.024,8698.0,1907.0,1.0
0.012,0.021,6989.0,1953.0,1.0
0.01,0.023,9692.0,1524.0,1.01
0.011,0.023,8722.0,1916.0,1.0
0.011,0.023,9526.0,1887.0,1.0
0.012,0.021,6690.0,1872.0,1.0
0.011,0.02,8493.0,2202.0,1.0
0.011,0.023,8841.0,2128.0,1.01
0.012,0.022,6821.0,1592.0,1.0
0.01,0.022,9697.0,2094.0,1.0
0.013,0.022,5972.0,1987.0,1.0
0.011,0.025,8093.0,1915.0,1.0
0.011,0.028,9853.0,1524.0,1.0
0.011,0.02,8513.0,1800.0,1.0
0.012,0.019,6974.0,2154.0,1.0
0.012,0.021,7365.0,1964.0,1.0
0.013,0.023,6023.0,2118.0,1.0
0.011,0.021,7395.0,1903.0,1.0
0.011,0.02,7733.0,2397.0,1.0
0.013,0.022,6409.0,2006.0,1.0
0.011,0.023,9010.0,2188.0,1.0
0.01,0.021,9537.0,2099.0,1.0
0.012,0.023,7150.0,1922.0,1.0
0.011,0.021,7579.0,1987.0,1.0
0.011,0.023,8806.0,1966.0,1.0
0.012,0.024,7846.0,2005.0,1.0
0.011,0.021,7793.0,1988.0,1.0
0.012,0.025,7938.0,1779.0,1.0
0.011,0.024,7888.0,1837.0,1.0
0.011,0.023,7612.0,1799.0,1.0
0.01,0.021,8885.0,2024.0,1.0
0.011,0.023,8722.0,1984.0,1.0
0.011,0.022,7957.0,1950.0,1.0
0.011,0.023,7624.0,2069.0,1.0
0.011,0.023,8135.0,1856.0,1.0
0.013,0.021,6443.0,2164.0,1.0
0.011,0.022,8873.0,2175.0,1.0
0.012,0.022,7293.0,2272.0,1.0
0.012,0.022,7851.0,2224.0,1.0
0.011,0.021,7980.0,2064.0,1.0
0.01,0.021,8827.0,2090.0,1.0
0.011,0.02,7394.0,2196.0,1.0
0.011,0.023,8185.0,1940.0,1.0
0.011,0.022,7723.0,2003.0,1.0
0.011,0.022,8860.0,1901.0,1.0
0.011,0.024,8219.0,1972.0,1.0
0.012,0.02,6728.0,2333.0,1.0
0.01,0.02,8439.0,2092.0,1.0
0.012,0.025,8546.0,1908.0,1.01
0.012,0.021,7015.0,1666.0,1.0
0.012,0.02,6711.0,2216.0,1.0
0.011,0.021,8038.0,2036.0,1.0
0.01,0.021,8990.0,2219.0,1.01
0.011,0.021,7217.0,1970.0,1.0
0.013,0.02,5473.0,1912.0,1.0
0.012,0.022,7264.0,1701.0,1.0
0.011,0.02,7997.0,2103.0,1.0
0.012,0.022,7236.0,2061.0,1.0
0.012,0.024,7082.0,2163.0,1.0
0.012,0.023,7250.0,2091.0,1.0
0.012,0.023,6784.0,1849.0,1.0
0.01,0.021,9690.0,2121.0,1.0
0.011,0.022,8328.0,1929.0,1.0
0.012,0.022,6571.0,1883.0,1.0
0.012,0.024,7457.0,1647.0,1.0
0.011,0.021,8425.0,2249.0,1.0
0.011,0.024,9088.0,1992.0,1.0
0.012,0.023,6852.0,1914.0,1.0
0.01,0.021,9393.0,2167.0,1.01
0.011,0.02,8560.0,2136.0,1.0
0.011,0.022,8171.0,2084.0,1.0
0.011,0.021,8140.0,2098.0,1.0
0.011,0.021,7868.0,1959.0,1.0
0.01,0.022,8850.0,2107.0,1.0
0.011,0.023,8252.0,2049.0,1.0
0.011,0.021,8520.0,2130.0,1.0
0.011,0.022,7737.0,2273.0,1.0
0.011,0.022,8056.0,2367.0,1.0
0.011,0.023,8233.0,2092.0,1.0
0.012,0.023,7367.0,1833.0,1.01
0.011,0.022,8540.0,1998.0,1.01
0.011,0.02,6875.0,2076.0,1.0
0.011,0.024,8008.0,1907.0,1.0
0.011,0.026,8841.0,1789.0,1.0
0.011,0.021,8568.0,2225.0,1.0
0.011,0.025,9251.0,1770.0,1.0
0.013,0.026,6790.0,1826.0,1.0
0.012,0.024,7321.0,2056.0,1.0
0.011,0.021,7078.0,2209.0,1.0
0.011,0.024,8245.0,2073.0,1.01
0.011,0.02,7555.0,2081.0,1.0
0.012,0.024,6738.0,1732.0,1.0
0.011,0.022,8243.0,2105.0,1.0
0.012,0.024,7209.0,1858.0,1.0
0.011,0.024,8354.0,1971.0,1.0
0.01,0.022,8994.0,2329.0,1.0
0.011,0.023,8714.0,1946.0,1.0
0.013,0.022,5800.0,2081.0,1.0
0.01,0.023,9860.0,2222.0,1.0
0.012,0.023,6987.0,1873.0,1.0
0.011,0.024,8767.0,1894.0,1.0
0.011,0.025,7922.0,1804.0,1.0
0.011,0.021,7952.0,2069.0,1.0
0.011,0.024,8343.0,1977.0,1.0
0.011,0.021,7672.0,1888.0,1.0
0.011,0.02,7637.0,2085.0,1.0
0.011,0.024,7634.0,1806.0,1.0
0.011,0.021,7371.0,2030.0,1.0
0.011,0.021,8523.0,1834.0,1.0
0.012,0.021,6957.0,1805.0,1.0
0.013,0.02,6198.0,2129.0,1.0
0.011,0.023,7742.0,1735.0,1.0
0.011,0.021,8407.0,2124.0,1.01
0.011,0.02,8287.0,2276.0,1.0
0.012,0.023,6897.0,1852.0,1.0
0.012,0.024,7287.0,1689.0,1.0
0.011,0.024,8227.0,1983.0,1.0
0.012,0.021,6900.0,2218.0,1.0
0.012,0.026,6793.0,1794.0,1.0
0.012,0.021,7287.0,2205.0,1.0
0.01,0.022,9287.0,2144.0,1.0
0.012,0.02,6376.0,2187.0,1.0
0.011,0.021,7847.0,2030.0,1.0
0.011,0.02,7305.0,2205.0,1.0
0.011,0.022,7605.0,1958.0,1.0
0.012,0.023,7559.0,2001.0,1.0
0.011,0.021,7973.0,2028.0,1.0
0.011,0.024,7625.0,1869.0,1.0
0.012,0.021,6866.0,2019.0,1.0
0.011,0.022,7958.0,1815.0,1.0
0.011,0.022,7860.0,1921.0,1.0
0.01,0.02,9124.0,2063.0,1.0
0.011,0.02,7247.0,2182.0,1.0
0.011,0.022,7463.0,2007.0,1.0
0.011,0.022,8400.0,2138.0,1.0
0.011,0.023,7815.0,1946.0,1.0
0.012,0.022,7651.0,2115.0,1.0
0.011,0.021,7183.0,1887.0,1.0
0.01,0.022,9424.0,2030.0,1.0
0.012,0.025,7687.0,2251.0,1.0
0.012,0.022,7090.0,2058.0,1.0
0.011,0.024,8960.0,1773.0,1.0
0.012,0.02,6581.0,2194.0,1.0
0.012,0.019,6510.0,2431.0,1.0
0.011,0.021,7893.0,2037.0,1.0
0.012,0.02,7310.0,2550.0,1.0
0.01,0.021,9446.0,2139.0,1.0
0.012,0.021,7157.0,2084.0,1.0
0.013,0.021,6050.0,1803.0,1.0
0.012,0.021,7132.0,2201.0,1.0
0.011,0.022,8826.0,2037.0,1.0
0.012,0.021,6417.0,1906.0,1.0
0.012,0.022,7195.0,1868.0,1.0
0.012,0.022,7291.0,2195.0,1.0
0.012,0.02,6773.0,2182.0,1.0
0.012,0.023,7736.0,2300.0,1.0
0.012,0.022,7238.0,1999.0,1.0
0.011,0.019,6896.0,2032.0,1.0
0.011,0.022,9115.0,2029.0,1.0
0.012,0.023,7065.0,2044.0,1.0
0.012,0.021,7138.0,2033.0,1.0
0.01,0.022,9514.0,1846.0,1.01
0.011,0.02,8196.0,2040.0,1.0
0.011,0.02,8277.0,2163.0,1.0
0.012,0.022,7210.0,1920.0,1.0
0.011,0.024,8430.0,2171.0,1.0
0.01,0.024,10431.0,1808.0,1.0
0.011,0.024,8667.0,2087.0,1.0
0.012,0.023,6487.0,1773.0,1.0
0.01,0.026,10431.0,1642.0,1.0
0.012,0.021,6834.0,2250.0,1.0
0.01,0.023,9792.0,2102.0,1.0
0.011,0.02,7716.0,2222.0,1.0
0.011,0.024,9049.0,2109.0,1.0
0.011,0.021,8674.0,2054.0,1.0
0.012,0.022,7516.0,1962.0,1.0
0.011,0.02,8160.0,2269.0,1.0
0.011,0.022,7389.0,1811.0,1.0
0.011,0.021,8316.0,2110.0,1.0
0.011,0.023,8334.0,2230.0,1.0
0.012,0.022,6791.0,2009.0,1.0
0.012,0.027,8085.0,1526.0,1.0
0.013,0.021,6127.0,2147.0,1.0
0.011,0.022,7529.0,2221.0,1.01
0.012,0.023,6682.0,1988.0,1.0
0.011,0.022,8007.0,1834.0,1.0
0.012,0.021,6868.0,2127.0,1.0
0.011,0.023,8496.0,1988.0,1.0
0.011,0.024,8336.0,1805.0,1.0
0.01,0.022,8666.0,1895.0,1.0
0.011,0.02,8320.0,2172.0,1.0
0.012,0.024,7922.0,1962.0,1.0
0.012,0.02,7018.0,2209.0,1.0
0.01,0.025,9967.0,1856.0,1.0
0.011,0.022,7473.0,1985.0,1.0
0.012,0.022,7483.0,2194.0,1.0
0.011,0.02,7031.0,2058.0,1.0
0.011,0.023,8042.0,1978.0,1.0
0.011,0.02,8480.0,2410.0,1.0
0.012,0.023,7104.0,2067.0,1.0
0.012,0.021,6713.0,2379.0,1.0
0.01,0.021,8626.0,2004.0,1.0
0.012,0.02,6659.0,2312.0,1.0
0.012,0.023,7205.0,2142.0,1.0
0.011,0.021,7942.0,2195.0,1.0
0.013,0.025,6289.0,1864.0,1.0
0.013,0.023,5965.0,1841.0,1.0
0.011,0.021,7790.0,2215.0,1.0
0.011,0.023,9400.0,2098.0,1.0
0.013,0.026,6975.0,1857.0,1.0
0.012,0.024,7350.0,1964.0,1.0
0.011,0.02,8056.0,2129.0,1.0
0.012,0.022,7236.0,2147.0,1.0
0.014,0.022,5456.0,1859.0,1.0
0.011,0.023,7740.0,1905.0,1.0
0.012,0.023,7536.0,1801.0,1.0
0.012,0.023,7298.0,1894.0,1.0
0.011,0.025,8895.0,1853.0,1.0
0.012,0.025,7330.0,1878.0,1.0
0.012,0.022,6979.0,1993.0,1.0
0.012,0.022,6576.0,1818.0,1.0
0.011,0.024,8281.0,1859.0,1.0
0.011,0.022,8181.0,2133.0,1.0
0.012,0.024,7598.0,1869.0,1.0
0.011,0.021,7728.0,2024.0,1.0
0.012,0.022,7433.0,2077.0,1.0
0.01,0.023,9607.0,1995.0,1.0
0.011,0.021,7597.0,2172.0,1.0
0.011,0.022,8597.0,2179.0,1.0
0.011,0.022,7924.0,2214.0,1.0
0.011,0.023,8635.0,2154.0,1.0
0.012,0.022,7095.0,2287.0,1.0
0.011,0.022,7911.0,2093.0,1.0
0.012,0.024,7762.0,1915.0,1.0
0.011,0.021,7737.0,1983.0,1.0
0.011,0.02,8150.0,2125.0,1.0
0.012,0.02,7117.0,2280.0,1.0
0.011,0.021,7466.0,2220.0,1.0
0.01,0.022,9916.0,2113.0,1.01
0.011,0.022,8338.0,2096.0,1.0
0.011,0.022,7831.0,2211.0,1.0
0.01,0.021,8545.0,2311.0,1.0
0.011,0.024,7940.0,1769.0,1.0
0.011,0.023,9064.0,1985.0,1.0
0.011,0.019,7405.0,1702.0,1.0
0.011,0.023,8596.0,1911.0,1.0
0.012,0.021,6979.0,1962.0,1.0
0.011,0.021,7572.0,2091.0,1.0
0.011,0.018,6653.0,2325.0,1.0
0.012,0.022,7371.0,1913.0,1.0
0.011,0.023,8380.0,1925.0,1.0
0.011,0.023,8236.0,2018.0,1.0
0.011,0.023,8195.0,1931.0,1.0
0.012,0.024,7779.0,1763.0,1.0
0.012,0.022,7503.0,2355.0,1.0
0.012,0.022,7188.0,2111.0,1.0
0.011,0.023,9336.0,2036.0,1.01
0.011,0.024,8560.0,2004.0,1.0
0.012,0.019,6329.0,2198.0,1.0
0.012,0.024,7240.0,1882.0,1.0
0.011,0.021,8075.0,1936.0,1.0
0.011,0.022,7941.0,2111.0,1.0
0.012,0.023,7545.0,1945.0,1.0
0.012,0.024,7097.0,1829.0,1.0
0.011,0.026,7884.0,2130.0,1.0
0.011,0.025,8134.0,1874.0,1.0
0.012,0.023,7099.0,1873.0,1.0
0.01,0.022,9367.0,2124.0,1.0
0.012,0.021,6879.0,2165.0,1.0
0.012,0.019,7014.0,2300.0,1.0
0.012,0.029,7377.0,1745.0,1.0
0.011,0.023,8764.0,2038.0,1.0
0.011,0.023,9336.0,1994.0,1.0
0.012,0.022,7019.0,2003.0,1.0
0.011,0.023,8792.0,2007.0,1.0
0.011,0.021,8458.0,2115.0,1.0
0.013,0.022,6412.0,2137.0,1.0
0.012,0.021,6320.0,2018.0,1.0
0.01,0.024,9675.0,2082.0,1.0
0.012,0.023,8304.0,1928.0,1.0
0.012,0.022,7356.0,2044.0,1.0
0.012,0.023,7180.0,2094.0,1.0
0.011,0.022,7920.0,2173.0,1.0
0.011,0.022,8171.0,2007.0,1.0
0.011,0.022,7750.0,2068.0,1.0
0.012,0.024,8418.0,1674.0,1.0
0.011,0.026,9207.0,1823.0,1.0
0.011,0.025,8570.0,2007.0,1.0
0.01,0.022,10026.0,2217.0,1.0
0.012,0.021,7252.0,2065.0,1.01
0.011,0.022,7337.0,2153.0,1.0
0.011,0.02,7335.0,2021.0,1.0
0.01,0.024,9662.0,1885.0,1.0
0.011,0.024,7605.0,1747.0,1.0
0.011,0.023,8608.0,2024.0,1.0
0.011,0.022,7314.0,2001.0,1.0
0.01,0.023,9551.0,2200.0,1.0
0.011,0.02,7451.0,2200.0,1.0
0.012,0.022,7682.0,2057.0,1.0
0.011,0.02,7583.0,2379.0,1.0
0.012,0.02,6971.0,2180.0,1.0
0.011,0.023,8431.0,2092.0,1.0
0.012,0.025,6981.0,1719.0,1.0
0.012,0.025,7329.0,1937.0,1.0
0.011,0.022,8094.0,2030.0,1.0
0.012,0.023,7061.0,1920.0,1.0
0.011,0.024,8119.0,1971.0,1.0
0.012,0.022,6501.0,1665.0,1.0
0.011,0.023,7749.0,1906.0,1.0
0.012,0.023,7956.0,1959.0,1.0
0.013,0.023,5966.0,1931.0,1.0
0.012,0.022,6725.0,2065.0,1.0
0.012,0.024,8030.0,1973.0,1.0
0.011,0.023,8065.0,2198.0,1.0
0.011,0.017,7966.0,2513.0,1.0
0.011,0.021,7635.0,1879.0,1.0
0.012,0.023,6982.0,1978.0,1.0
0.012,0.024,6994.0,1874.0,1.0
0.011,0.019,8170.0,2269.0,1.0
0.011,0.024,9046.0,1847.0,1.0
0.011,0.022,8933.0,2065.0,1.0
0.012,0.021,7066.0,2147.0,1.0
0.011,0.025,7921.0,1457.0,1.0
0.011,0.021,8368.0,2315.0,1.0
0.011,0.022,8097.0,2075.0,1.0
0.011,0.021,7819.0,2310.0,1.0
0.011,0.02,7811.0,2258.0,1.0
0.011,0.022,6943.0,2106.0,1.0
0.011,0.021,7291.0,1843.0,1.0
0.011,0.022,7493.0,2081.0,1.0
0.011,0.025,8148.0,1958.0,1.0
0.011,0.016,7236.0,2107.0,1.0
0.01,0.023,9858.0,1874.0,1.0
0.011,0.021,8492.0,2136.0,1.0
0.011,0.019,7385.0,2235.0,1.0
0.01,0.021,9168.0,2348.0,1.0
0.012,0.023,7184.0,1685.0,1.0
0.011,0.025,8114.0,2027.0,1.0
0.01,0.022,9412.0,1982.0,1.0
0.011,0.021,7768.0,1949.0,1.0
0.01,0.021,8892.0,1961.0,1.0
0.012,0.022,7188.0,2056.0,1.0
0.012,0.026,7398.0,1743.0,1.0
0.011,0.019,6935.0,2253.0,1.0
0.013,0.02,6044.0,1992.0,1.0
0.011,0.023,7454.0,1875.0,1.0
0.012,0.024,7289.0,1961.0,1.01
0.013,0.025,6660.0,1903.0,1.0
0.011,0.021,8269.0,2093.0,1.0
0.011,0.023,8065.0,2117.0,1.0
0.012,0.021,7100.0,2134.0,1.0
0.011,0.023,9208.0,2113.0,1.0
0.011,0.024,8083.0,2525.0,1.0
0.011,0.026,7555.0,1984.0,1.0
0.012,0.02,6957.0,2183.0,1.0
0.012,0.022,6563.0,1931.0,1.0
0.011,0.022,8318.0,2004.0,1.0
0.011,0.021,7775.0,2130.0,1.0
0.011,0.022,8779.0,1997.0,1.0
0.011,0.02,6892.0,2145.0,1.0
0.011,0.022,7858.0,2226.0,1.0
0.011,0.021,8823.0,2434.0,1.0
0.012,0.022,7397.0,1932.0,1.0
0.011,0.021,7693.0,1844.0,1.0
0.012,0.023,7455.0,1985.0,1.0
0.011,0.021,7704.0,1886.0,1.0
0.012,0.022,7201.0,1881.0,1.0
0.012,0.025,7847.0,1920.0,1.0
