mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.013,0.023,6755.0,2022.0,1.0
0.014,0.019,5335.0,2222.0,1.0
0.014,0.019,5154.0,2236.0,1.0
0.013,0.019,5627.0,2180.0,1.0
0.014,0.019,5293.0,2237.0,1.0
0.013,0.018,5290.0,2495.0,1.0
0.015,0.021,5039.0,2013.0,1.0
0.014,0.02,4638.0,2020.0,1.0
0.013,0.021,6081.0,1837.0,1.0
0.014,0.025,4894.0,1659.0,1.01
0.012,0.018,6043.0,2350.0,1.0
0.012,0.019,5959.0,2349.0,1.0
0.014,0.02,4862.0,1896.0,1.01
0.014,0.02,4807.0,1988.0,1.0
0.012,0.02,6364.0,2053.0,1.0
0.012,0.02,6200.0,2328.0,1.0
0.014,0.021,5543.0,2314.0,1.0
0.013,0.02,5617.0,2132.0,1.0
0.014,0.022,5415.0,2156.0,1.0
0.014,0.021,5515.0,2289.0,1.0
0.012,0.02,6495.0,2343.0,1.0
0.013,0.025,5878.0,1612.0,1.0
0.014,0.021,4937.0,1751.0,1.0
0.013,0.018,5445.0,2251.0,1.01
0.013,0.021,5709.0,2211.0,1.0
0.013,0.021,6153.0,1968.0,1.0
0.013,0.027,5754.0,1725.0,1.0
0.013,0.021,5583.0,1839.0,1.0
0.011,0.021,7634.0,2110.0,1.0
0.013,0.019,5947.0,2304.0,1.0
0.013,0.02,5295.0,2066.0,1.0
0.013,0.022,5566.0,2121.0,1.0
0.013,0.022,5702.0,2015.0,1.0
0.013,0.021,6213.0,2154.0,1.0
0.012,0.02,6527.0,2052.0,1.0
0.012,0.021,7092.0,2169.0,1.0
0.013,0.022,6062.0,1927.0,1.0
0.013,0.02,6333.0,2327.0,1.0
0.015,0.021,4225.0,2053.0,1.0
0.013,0.021,6006.0,2016.0,1.0
0.013,0.023,5632.0,2040.0,1.0
0.013,0.021,6247.0,2017.0,1.0
0.015,0.019,4270.0,2173.0,1.0
0.012,0.021,7004.0,2017.0,1.0
0.014,0.021,5357.0,1990.0,1.0
0.013,0.019,5589.0,2241.0,1.0
0.013,0.023,6604.0,2220.0,1.01
0.013,0.02,5522.0,2052.0,1.0
0.014,0.02,5317.0,2605.0,1.0
0.014,0.02,5145.0,2209.0,1.0
0.012,0.021,7245.0,2105.0,1.0
0.012,0.021,6722.0,2251.0,1.0
0.014,0.023,5725.0,1774.0,1.0
0.013,0.024,5870.0,1832.0,1.0
0.014,0.019,5295.0,2213.0,1.0
0.013,0.017,5643.0,2339.0,1.0
0.014,0.02,5459.0,2171.0,1.0
0.012,0.022,6668.0,1698.0,1.0
0.014,0.019,5108.0,2074.0,1.0
0.013,0.019,5465.0,2217.0,1.0
0.014,0.021,4861.0,2042.0,1.0
0.014,0.021,4932.0,2017.0,1.0
0.013,0.021,5775.0,2310.0,1.0
0.014,0.021,5423.0,2103.0,1.0
0.014,0.025,4875.0,1855.0,1.0
0.013,0.024,6483.0,1830.0,1.0
0.014,0.021,4908.0,2077.0,1.0
0.012,0.02,6645.0,1816.0,1.0
0.015,0.022,4957.0,1920.0,1.0
0.013,0.018,5664.0,2137.0,1.0
0.013,0.022,6080.0,1930.0,1.0
0.013,0.02,5920.0,2089.0,1.0
0.013,0.019,5868.0,2247.0,1.0
0.013,0.019,5674.0,1935.0,1.0
0.013,0.023,6495.0,1762.0,1.01
0.013,0.02,5557.0,2128.0,1.0
0.014,0.022,4917.0,1782.0,1.0
0.012,0.022,6876.0,2228.0,1.0
0.013,0.023,6250.0,1791.0,1.0
0.013,0.018,5868.0,2091.0,1.0
0.014,0.02,5034.0,2075.0,1.0
0.013,0.019,5523.0,2304.0,1.0
0.013,0.017,5517.0,1682.0,1.0
0.012,0.021,7191.0,2222.0,1.0
0.014,0.018,4503.0,1861.0,1.0
0.013,0.023,6034.0,2019.0,1.0
0.013,0.028,6605.0,2073.0,1.0
0.013,0.02,5339.0,2127.0,1.0
0.014,0.02,4909.0,1972.0,1.0
0.012,0.023,7046.0,1857.0,1.01
0.013,0.02,5551.0,1864.0,1.0
0.013,0.02,5328.0,1940.0,1.0
0.013,0.022,5917.0,1936.0,1.0
0.012,0.019,6291.0,2322.0,1.0
0.014,0.02,5305.0,2038.0,1.0
0.011,0.018,7009.0,2382.0,1.0
0.013,0.021,5728.0,2144.0,1.0
0.013,0.021,5500.0,2168.0,1.0
0.012,0.02,6874.0,1991.0,1.0
0.012,0.016,6023.0,2413.0,1.0
0.013,0.018,6071.0,2393.0,1.01
0.013,0.022,6466.0,1991.0,1.0
0.012,0.022,7278.0,2084.0,1.0
0.013,0.023,6331.0,1902.0,1.0
0.013,0.021,5406.0,2007.0,1.0
0.013,0.019,5595.0,2090.0,1.0
0.012,0.019,6860.0,2106.0,1.0
0.012,0.019,5918.0,2129.0,1.0
0.013,0.022,6467.0,2227.0,1.0
0.015,0.02,4562.0,1974.0,1.0
0.014,0.021,5474.0,2259.0,1.0
0.013,0.02,5508.0,1945.0,1.0
0.014,0.021,5408.0,1845.0,1.0
0.012,0.02,6349.0,2051.0,1.0
0.014,0.022,5716.0,2010.0,1.0
0.013,0.02,5610.0,2242.0,1.0
0.014,0.017,5233.0,2271.0,1.0
0.013,0.019,5736.0,2376.0,1.0
0.013,0.018,6078.0,2376.0,1.0
0.012,0.02,6488.0,2200.0,1.0
0.015,0.023,4953.0,1790.0,1.01
0.013,0.022,6089.0,1927.0,1.0
0.014,0.019,5256.0,2227.0,1.0
0.013,0.021,5363.0,1783.0,1.0
0.013,0.021,5913.0,2096.0,1.0
0.013,0.023,6455.0,2303.0,1.0
0.013,0.019,5670.0,2022.0,1.0
0.014,0.022,5519.0,1968.0,1.0
0.014,0.023,6074.0,1909.0,1.0
0.014,0.021,4890.0,2087.0,1.0
0.013,0.022,6018.0,1934.0,1.0
0.014,0.023,5320.0,1731.0,1.0
0.012,0.02,6299.0,2268.0,1.0
0.014,0.019,5184.0,2207.0,1.0
0.012,0.019,6157.0,2317.0,1.0
0.013,0.019,6269.0,2327.0,1.0
0.014,0.022,5177.0,1950.0,1.0
0.013,0.017,5589.0,2080.0,1.0
0.012,0.018,7046.0,2273.0,1.0
0.012,0.022,6405.0,2060.0,1.0
0.014,0.02,4753.0,2135.0,1.0
0.015,0.019,4675.0,2187.0,1.0
0.014,0.023,4860.0,1758.0,1.0
0.015,0.014,3941.0,2090.0,1.01
0.014,0.023,4830.0,1884.0,1.0
0.012,0.021,6286.0,2119.0,1.0
0.012,0.021,6458.0,1912.0,1.0
0.013,0.02,5524.0,1899.0,1.0
0.014,0.019,5164.0,2358.0,1.0
0.015,0.022,4787.0,1962.0,1.0
0.013,0.021,5862.0,1974.0,1.0
0.013,0.019,5425.0,2064.0,1.0
0.014,0.019,4776.0,2140.0,1.0
0.014,0.018,4649.0,1870.0,1.0
0.014,0.023,5614.0,1951.0,1.0
0.011,0.018,7725.0,2047.0,1.0
0.013,0.02,5754.0,2093.0,1.0
0.013,0.022,5778.0,1919.0,1.0
0.013,0.024,5512.0,2132.0,1.0
0.012,0.022,6492.0,1805.0,1.0
0.012,0.02,6652.0,2093.0,1.0
0.014,0.021,5577.0,2398.0,1.0
0.012,0.02,6433.0,2246.0,1.0
0.013,0.023,6050.0,1907.0,1.01
0.013,0.024,5829.0,1925.0,1.0
0.012,0.022,6643.0,1983.0,1.0
0.013,0.018,5231.0,2321.0,1.0
0.015,0.023,4964.0,2077.0,1.0
0.014,0.02,4761.0,1973.0,1.0
0.013,0.021,5847.0,2283.0,1.0
0.012,0.02,6654.0,2232.0,1.0
0.014,0.02,5138.0,2120.0,1.0
0.013,0.024,6328.0,1781.0,1.0
0.013,0.022,6239.0,1904.0,1.0
0.013,0.02,5702.0,1973.0,1.0
0.013,0.027,6418.0,1376.0,1.0
0.013,0.023,5701.0,1761.0,1.0
0.013,0.02,5974.0,2083.0,1.0
0.014,0.022,5623.0,2083.0,1.0
0.011,0.021,7604.0,2161.0,1.0
0.014,0.023,5535.0,1681.0,1.0
0.013,0.023,6276.0,1877.0,1.0
0.014,0.02,4956.0,2157.0,1.0
0.014,0.021,5313.0,2162.0,1.0
0.015,0.019,4217.0,1780.0,1.0
0.013,0.019,5884.0,2014.0,1.0
0.013,0.02,6356.0,1983.0,1.0
0.014,0.02,5385.0,2023.0,1.0
0.013,0.022,5241.0,1939.0,1.01
0.014,0.019,4958.0,2010.0,1.0
0.012,0.022,6973.0,1896.0,1.0
0.014,0.02,5362.0,2312.0,1.0
0.011,0.024,8048.0,1893.0,1.0
0.014,0.023,5191.0,2193.0,1.0
0.013,0.019,5527.0,2329.0,1.0
0.014,0.018,4640.0,2200.0,1.0
0.013,0.024,5402.0,1847.0,1.0
0.014,0.02,4946.0,1948.0,1.0
0.013,0.02,6495.0,2478.0,1.0
0.014,0.023,5393.0,1960.0,1.0
0.014,0.02,4818.0,2049.0,1.01
0.014,0.023,5462.0,2187.0,1.0
0.012,0.023,6979.0,1897.0,1.0
0.013,0.02,5485.0,2110.0,1.0
0.013,0.02,5282.0,2265.0,1.0
0.013,0.021,5518.0,2251.0,1.01
0.014,0.021,5021.0,1921.0,1.0
0.015,0.021,4578.0,2102.0,1.0
0.013,0.019,5471.0,2192.0,1.0
0.013,0.021,5627.0,2129.0,1.0
0.014,0.019,4967.0,2106.0,1.01
0.013,0.018,5561.0,2477.0,1.0
0.012,0.023,6380.0,2070.0,1.01
0.012,0.02,7142.0,2387.0,1.0
0.014,0.02,4712.0,1951.0,1.0
0.014,0.02,5238.0,2350.0,1.0
0.013,0.021,5864.0,2221.0,1.0
0.014,0.02,4714.0,2496.0,1.0
0.012,0.023,6651.0,2221.0,1.0
0.012,0.022,6213.0,1751.0,1.0
0.013,0.024,6133.0,1994.0,1.0
0.015,0.026,4925.0,1515.0,1.0
0.013,0.02,5551.0,2187.0,1.0
0.014,0.02,5366.0,2194.0,1.0
0.015,0.021,4827.0,2019.0,1.01
0.013,0.022,6164.0,2068.0,1.0
0.012,0.022,6602.0,2139.0,1.0
0.013,0.019,5508.0,1947.0,1.0
0.014,0.02,5325.0,2086.0,1.0
0.014,0.021,5240.0,2010.0,1.0
0.014,0.021,4937.0,2018.0,1.0
0.013,0.019,5267.0,2285.0,1.0
0.014,0.021,5404.0,2086.0,1.0
0.015,0.022,4370.0,1957.0,1.0
0.013,0.023,5619.0,1765.0,1.0
0.014,0.02,4989.0,2033.0,1.0
0.013,0.02,5533.0,1861.0,1.0
0.013,0.027,6453.0,1853.0,1.01
0.015,0.02,4529.0,2220.0,1.0
0.013,0.021,5757.0,1974.0,1.0
0.014,0.022,5355.0,1822.0,1.0
0.013,0.019,5716.0,2181.0,1.0
0.013,0.022,5769.0,2052.0,1.0
0.013,0.024,6313.0,1637.0,1.0
0.014,0.023,5162.0,1882.0,1.0
0.013,0.02,5440.0,2119.0,1.0
0.013,0.022,6473.0,2095.0,1.0
0.012,0.019,6824.0,2060.0,1.0
0.013,0.021,5590.0,2099.0,1.0
0.013,0.022,6322.0,1998.0,1.0
0.014,0.022,4819.0,1944.0,1.0
0.013,0.021,5893.0,1905.0,1.0
0.013,0.024,6274.0,1906.0,1.0
0.013,0.022,6163.0,1831.0,1.0
0.012,0.021,6490.0,2110.0,1.0
0.012,0.021,6867.0,1777.0,1.01
0.014,0.023,5114.0,2045.0,1.0
0.013,0.022,6002.0,2140.0,1.0
0.013,0.021,6396.0,2381.0,1.0
0.014,0.024,5261.0,1840.0,1.0
0.013,0.024,5965.0,1950.0,1.0
0.012,0.019,6960.0,2458.0,1.0
0.014,0.022,4816.0,1774.0,1.0
0.013,0.024,6060.0,1925.0,1.0
0.014,0.022,4814.0,2080.0,1.0
0.014,0.02,5417.0,2375.0,1.0
0.014,0.02,5501.0,2081.0,1.0
0.013,0.019,5400.0,2298.0,1.0
0.013,0.02,5873.0,2287.0,1.0
0.012,0.022,6694.0,2010.0,1.0
0.012,0.025,7378.0,1976.0,1.0
0.013,0.02,5859.0,2118.0,1.0
0.013,0.021,6437.0,2196.0,1.0
0.013,0.02,5701.0,2354.0,1.0
0.014,0.024,5089.0,1640.0,1.0
0.013,0.02,6055.0,2345.0,1.0
0.014,0.026,5138.0,1753.0,1.0
0.013,0.022,5915.0,1956.0,1.0
0.012,0.022,6635.0,2098.0,1.0
0.014,0.023,4970.0,1994.0,1.0
0.013,0.023,6597.0,2309.0,1.0
0.014,0.022,4836.0,1925.0,1.0
0.015,0.022,4746.0,1792.0,1.0
0.013,0.02,5978.0,2044.0,1.0
0.014,0.02,5121.0,1974.0,1.0
0.011,0.02,8074.0,2252.0,1.0
0.012,0.02,6833.0,2484.0,1.0
0.013,0.022,5684.0,2162.0,1.0
0.014,0.022,5392.0,2148.0,1.0
0.013,0.022,6091.0,2141.0,1.0
0.014,0.02,5012.0,2030.0,1.0
0.013,0.02,6239.0,2301.0,1.0
0.012,0.022,7015.0,2038.0,1.0
0.014,0.02,5309.0,2129.0,1.0
0.014,0.022,5411.0,1852.0,1.0
0.013,0.021,5685.0,2315.0,1.0
0.012,0.024,7014.0,2007.0,1.0
0.013,0.018,5194.0,2157.0,1.0
0.013,0.024,6345.0,1756.0,1.0
0.012,0.021,6104.0,1982.0,1.0
0.014,0.022,5606.0,1870.0,1.0
0.013,0.021,5974.0,2175.0,1.0
0.013,0.02,6348.0,2230.0,1.0
0.013,0.025,6603.0,1875.0,1.01
0.014,0.022,5147.0,2052.0,1.0
0.013,0.025,6292.0,1955.0,1.0
0.013,0.02,6242.0,2296.0,1.0
0.015,0.02,4403.0,2092.0,1.0
0.014,0.019,5037.0,2368.0,1.0
0.012,0.022,6829.0,1783.0,1.0
0.013,0.021,5667.0,2037.0,1.0
0.014,0.024,5501.0,1952.0,1.0
0.013,0.021,5715.0,1803.0,1.0
0.013,0.022,6230.0,1882.0,1.0
0.013,0.022,5911.0,1962.0,1.0
0.013,0.022,5819.0,1783.0,1.0
0.014,0.021,5538.0,2108.0,1.0
0.014,0.021,5141.0,1933.0,1.0
0.011,0.021,7312.0,2169.0,1.0
0.013,0.023,6376.0,1880.0,1.0
0.014,0.02,4947.0,2091.0,1.0
0.013,0.021,5723.0,1929.0,1.0
0.014,0.022,5277.0,2046.0,1.0
0.015,0.019,4203.0,2252.0,1.0
0.013,0.021,6026.0,2102.0,1.0
0.014,0.022,5165.0,1941.0,1.0
0.014,0.018,4823.0,2314.0,1.0
0.013,0.018,5357.0,2139.0,1.0
0.015,0.021,4447.0,1985.0,1.0
0.013,0.019,5464.0,2210.0,1.0
0.014,0.021,5109.0,2034.0,1.0
0.011,0.023,8048.0,1948.0,1.0
0.016,0.022,4299.0,2187.0,1.0
0.015,0.02,4264.0,2073.0,1.0
0.014,0.02,4750.0,1979.0,1.0
0.015,0.021,4417.0,1972.0,1.01
0.013,0.02,6361.0,2292.0,1.0
0.015,0.022,4659.0,2090.0,1.0
0.013,0.023,5839.0,1809.0,1.0
0.013,0.021,5830.0,2229.0,1.0
0.014,0.021,5316.0,2210.0,1.0
0.014,0.019,4928.0,2095.0,1.0
0.013,0.021,6010.0,1997.0,1.0
0.014,0.022,5122.0,1970.0,1.0
0.013,0.023,6242.0,1962.0,1.0
0.011,0.02,7545.0,2047.0,1.0
0.014,0.021,5259.0,2164.0,1.0
0.013,0.021,5613.0,1928.0,1.0
0.013,0.022,5751.0,1882.0,1.0
0.013,0.023,7223.0,1942.0,1.0
0.012,0.022,7154.0,1838.0,1.0
0.012,0.025,6450.0,1912.0,1.01
0.013,0.02,5924.0,2287.0,1.0
0.012,0.022,6409.0,1645.0,1.0
0.014,0.024,5849.0,2009.0,1.01
0.013,0.019,5673.0,2139.0,1.0
0.015,0.02,4685.0,2091.0,1.0
0.014,0.023,5448.0,1601.0,1.01
0.014,0.026,5644.0,1657.0,1.01
0.013,0.02,5281.0,2090.0,1.0
0.013,0.021,5959.0,2050.0,1.0
0.012,0.022,6464.0,1815.0,1.0
0.014,0.02,5002.0,2073.0,1.0
0.013,0.02,5784.0,2235.0,1.0
0.012,0.019,6320.0,2235.0,1.0
0.012,0.024,6889.0,2176.0,1.0
0.014,0.02,5076.0,2048.0,1.0
0.013,0.021,5838.0,2088.0,1.0
0.014,0.021,4759.0,2038.0,1.0
0.014,0.023,5023.0,1886.0,1.0
0.012,0.021,6509.0,2055.0,1.0
0.013,0.02,5480.0,2138.0,1.01
0.012,0.021,6658.0,2094.0,1.0
0.013,0.02,5650.0,2183.0,1.0
0.014,0.021,5688.0,2262.0,1.0
0.014,0.021,5197.0,2155.0,1.0
0.014,0.02,5181.0,2199.0,1.0
0.014,0.021,5332.0,1944.0,1.0
0.012,0.021,6683.0,2134.0,1.0
0.014,0.021,5450.0,2050.0,1.0
0.013,0.023,5448.0,2211.0,1.0
0.012,0.021,7058.0,2089.0,1.0
0.013,0.021,5578.0,1807.0,1.01
0.014,0.019,4676.0,2024.0,1.0
0.013,0.021,6267.0,2150.0,1.0
0.015,0.021,4754.0,2120.0,1.0
0.014,0.021,5371.0,2067.0,1.0
0.013,0.021,5728.0,2137.0,1.0
0.015,0.019,4112.0,2152.0,1.0
0.012,0.022,7112.0,2040.0,1.0
0.014,0.019,5371.0,2079.0,1.0
0.013,0.02,5859.0,1888.0,1.0
0.013,0.019,5730.0,2402.0,1.0
0.013,0.022,5711.0,1813.0,1.0
0.012,0.023,6888.0,1990.0,1.0
0.012,0.021,6608.0,2050.0,1.0
0.014,0.022,5349.0,1810.0,1.0
0.011,0.017,6187.0,1937.0,1.01
0.013,0.02,6050.0,2279.0,1.0
0.014,0.02,5414.0,2300.0,1.0
0.014,0.022,5374.0,1931.0,1.0
0.013,0.021,6064.0,1904.0,1.01
0.014,0.021,5617.0,1983.0,1.0
0.015,0.021,4578.0,1820.0,1.0
0.014,0.021,5378.0,1958.0,1.0
0.013,0.019,6166.0,2256.0,1.0
0.012,0.022,7202.0,1946.0,1.0
0.013,0.024,6128.0,1583.0,1.0
0.013,0.019,6184.0,2148.0,1.0
0.013,0.021,6004.0,2100.0,1.0
0.012,0.022,7030.0,2082.0,1.0
0.014,0.021,5379.0,2301.0,1.0
0.013,0.021,6211.0,2319.0,1.0
0.014,0.021,5011.0,1894.0,1.0
0.014,0.021,5351.0,2033.0,1.0
0.014,0.022,5223.0,2002.0,1.0
0.013,0.019,5799.0,2042.0,1.0
0.012,0.019,6162.0,2179.0,1.0
0.013,0.022,6038.0,2226.0,1.0
0.014,0.021,4675.0,1777.0,1.01
0.014,0.02,5105.0,2223.0,1.0
0.013,0.022,5957.0,1911.0,1.0
0.013,0.022,6047.0,2074.0,1.0
0.013,0.022,6360.0,1925.0,1.0
0.014,0.021,5197.0,2220.0,1.0
0.013,0.021,6157.0,2056.0,1.0
0.013,0.02,5957.0,2090.0,1.0
0.013,0.021,6094.0,1972.0,1.0
0.013,0.02,5653.0,1991.0,1.0
0.013,0.021,5578.0,1826.0,1.0
0.014,0.021,5521.0,2238.0,1.0
0.012,0.022,6839.0,1905.0,1.0
0.014,0.02,4865.0,1961.0,1.0
0.014,0.02,5482.0,2130.0,1.0
0.015,0.024,4490.0,1385.0,1.0
0.014,0.021,5200.0,1913.0,1.0
0.014,0.025,5982.0,1765.0,1.01
0.014,0.021,5241.0,2049.0,1.0
0.015,0.021,4786.0,2113.0,1.0
0.012,0.02,6055.0,2033.0,1.0
0.013,0.021,5581.0,2139.0,1.0
0.013,0.02,6430.0,1701.0,1.01
0.013,0.019,5370.0,2398.0,1.0
0.014,0.019,5286.0,2132.0,1.0
0.013,0.019,5137.0,2340.0,1.0
0.014,0.023,5543.0,2024.0,1.0
0.013,0.021,5442.0,2203.0,1.0
0.012,0.022,6727.0,2088.0,1.0
0.015,0.024,4512.0,1460.0,1.01
0.014,0.018,4668.0,2378.0,1.0
0.015,0.021,4605.0,2208.0,1.0
0.013,0.02,5634.0,2177.0,1.0
0.014,0.024,5309.0,1904.0,1.0
0.013,0.021,5760.0,2178.0,1.0
0.013,0.019,5755.0,2269.0,1.0
0.013,0.021,5633.0,1785.0,1.0
0.013,0.02,5507.0,2348.0,1.0
0.013,0.022,6778.0,2138.0,1.0
0.013,0.022,5631.0,2114.0,1.0
0.014,0.023,4844.0,1679.0,1.0
0.013,0.021,6883.0,2248.0,1.0
0.013,0.02,5486.0,2063.0,1.0
0.013,0.02,5824.0,2360.0,1.0
0.013,0.022,6163.0,1907.0,1.01
0.014,0.02,5264.0,2197.0,1.0
0.014,0.021,4763.0,1859.0,1.0
0.013,0.021,6062.0,1905.0,1.0
0.014,0.019,4734.0,1905.0,1.0
0.013,0.023,5569.0,1954.0,1.0
0.013,0.019,6318.0,2569.0,1.0
0.013,0.026,6282.0,1619.0,1.0
0.014,0.023,5750.0,1597.0,1.0
0.014,0.022,5440.0,1863.0,1.0
0.014,0.02,4953.0,1961.0,1.0
0.013,0.021,6223.0,2054.0,1.0
0.013,0.022,5782.0,2040.0,1.0
0.016,0.022,3835.0,1835.0,1.0
0.013,0.022,5978.0,2204.0,1.0
0.012,0.022,6783.0,2099.0,1.0
0.012,0.026,7764.0,1838.0,1.0
0.011,0.021,7923.0,2236.0,1.0
0.013,0.021,6238.0,2185.0,1.01
0.013,0.02,6248.0,2170.0,1.0
0.012,0.021,7029.0,1977.0,1.0
0.014,0.021,4992.0,1985.0,1.0
0.012,0.024,6603.0,1938.0,1.0
0.014,0.02,5262.0,2221.0,1.0
0.013,0.022,5847.0,2193.0,1.0
0.015,0.019,4513.0,2006.0,1.0
0.015,0.02,4985.0,2379.0,1.0
0.013,0.02,5659.0,1923.0,1.0
0.015,0.021,4765.0,1927.0,1.0
0.013,0.022,5968.0,2032.0,1.0
0.014,0.023,4638.0,1661.0,1.0
0.013,0.021,6462.0,2284.0,1.0
0.013,0.022,5622.0,1885.0,1.0
0.013,0.021,6104.0,2046.0,1.0
0.014,0.021,5282.0,2215.0,1.0
0.014,0.019,5131.0,2292.0,1.0
0.012,0.019,6162.0,2324.0,1.0
0.015,0.023,4795.0,2105.0,1.0
0.014,0.025,5401.0,1705.0,1.0
0.013,0.02,6145.0,2191.0,1.0
0.014,0.021,5029.0,1892.0,1.0
0.015,0.019,4683.0,2374.0,1.0
0.013,0.019,6109.0,2174.0,1.0
0.013,0.021,5583.0,1958.0,1.0
0.013,0.02,6164.0,2282.0,1.0
0.013,0.019,5580.0,2359.0,1.0
0.014,0.021,5016.0,1855.0,1.0
0.012,0.023,6622.0,1946.0,1.0
0.013,0.024,5922.0,1803.0,1.0
0.014,0.022,5716.0,1974.0,1.0
0.016,0.021,4390.0,2180.0,1.0
0.012,0.024,7436.0,2012.0,1.0
0.013,0.024,5730.0,1737.0,1.0
0.014,0.021,4986.0,2039.0,1.0
0.013,0.019,5437.0,2149.0,1.0
0.013,0.024,5626.0,1952.0,1.0
0.011,0.02,7509.0,2147.0,1.0
0.013,0.021,6070.0,2278.0,1.0
0.014,0.02,5072.0,1937.0,1.0
0.012,0.021,6555.0,2243.0,1.0
0.015,0.021,4501.0,2029.0,1.0
0.013,0.022,5747.0,1851.0,1.01
0.014,0.022,5608.0,2093.0,1.0
0.012,0.021,6925.0,2294.0,1.0
0.011,0.019,7472.0,2388.0,1.0
0.012,0.025,6245.0,1822.0,1.0
0.013,0.022,6097.0,2151.0,1.0
0.012,0.02,6250.0,2216.0,1.0
0.013,0.021,6011.0,1952.0,1.0
0.012,0.022,7442.0,1884.0,1.0
0.013,0.019,6217.0,2052.0,1.0
0.014,0.021,5751.0,2113.0,1.0
0.013,0.021,5832.0,2028.0,1.0
0.013,0.02,5401.0,2193.0,1.0
0.014,0.028,5288.0,2056.0,1.0
0.012,0.02,6668.0,2130.0,1.0
0.013,0.02,6070.0,1940.0,1.0
0.012,0.023,6337.0,2153.0,1.0
0.012,0.019,6576.0,2201.0,1.0
0.013,0.02,5692.0,1990.0,1.0
0.013,0.02,5316.0,1998.0,1.0
0.014,0.02,5218.0,2167.0,1.0
0.012,0.019,6960.0,2540.0,1.0
0.013,0.024,5959.0,2363.0,1.0
0.012,0.023,6826.0,1871.0,1.0
0.015,0.021,4358.0,1851.0,1.0
0.013,0.021,5730.0,2074.0,1.0
0.015,0.023,4586.0,1725.0,1.0
0.014,0.019,4685.0,2196.0,1.0
0.014,0.019,4694.0,2141.0,1.0
0.014,0.022,5324.0,2013.0,1.01
0.013,0.02,5685.0,2205.0,1.0
0.013,0.026,6046.0,1802.0,1.0
0.013,0.022,6241.0,1964.0,1.0
0.013,0.021,6111.0,2051.0,1.01
0.014,0.024,5103.0,2055.0,1.01
0.013,0.023,6420.0,2085.0,1.0
0.014,0.02,4941.0,2205.0,1.0
0.012,0.021,6083.0,1888.0,1.0
0.013,0.021,5765.0,1840.0,1.0
0.012,0.018,5973.0,2401.0,1.0
0.014,0.025,5323.0,1638.0,1.0
0.014,0.02,5132.0,2251.0,1.0
0.012,0.02,6384.0,1928.0,1.0
0.015,0.021,4413.0,1832.0,1.0
0.014,0.02,5070.0,2206.0,1.0
0.012,0.023,6663.0,2187.0,1.0
0.014,0.021,5513.0,2054.0,1.01
0.014,0.022,4983.0,2048.0,1.0
0.013,0.023,6198.0,1711.0,1.0
0.012,0.021,6104.0,2197.0,1.0
0.015,0.02,4535.0,2193.0,1.0
0.014,0.021,5405.0,2028.0,1.0
0.014,0.023,5344.0,1948.0,1.0
0.014,0.021,5565.0,2106.0,1.0
0.013,0.021,5588.0,2026.0,1.0
0.014,0.022,4904.0,1850.0,1.0
0.013,0.023,5956.0,2073.0,1.0
0.013,0.021,5903.0,1696.0,1.0
0.014,0.023,4819.0,1886.0,1.01
0.013,0.02,5810.0,2397.0,1.0
0.012,0.02,6375.0,2298.0,1.0
0.013,0.02,6121.0,2143.0,1.0
0.013,0.021,6194.0,2282.0,1.0
0.015,0.021,4731.0,2029.0,1.0
0.014,0.021,5098.0,1936.0,1.0
0.013,0.022,6258.0,2182.0,1.0
0.012,0.02,6080.0,2028.0,1.0
0.012,0.018,6410.0,2251.0,1.0
0.013,0.019,5785.0,2046.0,1.0
0.013,0.021,6158.0,2175.0,1.0
0.012,0.021,6804.0,2090.0,1.0
0.013,0.019,5813.0,2104.0,1.0
0.015,0.021,4373.0,2018.0,1.0
0.013,0.02,5916.0,2220.0,1.0
0.014,0.018,5179.0,2231.0,1.0
0.012,0.022,6824.0,2116.0,1.0
0.013,0.021,5596.0,2009.0,1.0
0.013,0.022,5691.0,2134.0,1.0
0.012,0.021,6625.0,2078.0,1.01
0.014,0.02,4795.0,2150.0,1.0
0.013,0.024,6771.0,2063.0,1.0
0.014,0.022,5488.0,1993.0,1.0
0.014,0.022,5615.0,1664.0,1.0
0.014,0.021,4989.0,2194.0,1.0
0.013,0.025,6440.0,1840.0,1.0
0.014,0.02,5365.0,2209.0,1.0
0.013,0.018,5687.0,2308.0,1.0
0.014,0.024,5681.0,1752.0,1.0
0.015,0.019,4171.0,2159.0,1.0
0.013,0.019,5487.0,2253.0,1.0
0.013,0.021,5977.0,2046.0,1.0
0.013,0.023,6301.0,2161.0,1.0
0.013,0.021,6302.0,1996.0,1.0
0.013,0.021,6381.0,2251.0,1.0
0.013,0.021,6160.0,2270.0,1.01
0.013,0.023,6209.0,1978.0,1.0
0.013,0.021,6148.0,2314.0,1.0
0.013,0.022,6085.0,2038.0,1.0
0.013,0.023,6444.0,1823.0,1.0
0.014,0.02,5542.0,2115.0,1.0
0.014,0.02,5167.0,2203.0,1.0
0.014,0.019,4923.0,2277.0,1.0
0.012,0.022,6113.0,2335.0,1.0
0.011,0.025,7169.0,2057.0,1.0
0.014,0.022,4998.0,1896.0,1.0
0.013,0.023,6329.0,2154.0,1.0
0.014,0.021,4939.0,1942.0,1.0
0.013,0.021,5652.0,2168.0,1.0
0.014,0.021,5260.0,2222.0,1.0
0.015,0.024,4662.0,1875.0,1.0
