,id,Longitude,Latitude,vs30,BuildingClass
36519,3309,13.124760002651726,42.19663416073516,510.32883,C
3583,3310,13.285458900000004,42.30065518843677,460.2901,C
48988,3311,13.24550091217671,42.06741964300112,618.20404,C
42712,3312,13.645555619417385,42.66999603388064,456.95462,C
48425,3313,13.41859245411142,42.04404928524741,392.25024,C
48285,3314,13.422345778121745,42.01652351962725,392.25024,C
50047,3315,13.387467137395706,42.02819481726692,482.4548,C
42687,3316,13.64666012697234,42.67013705939017,396.69867,C
31656,3317,13.489244504690737,42.23574440320088,560.3878,C
37581,3318,13.171425782946455,42.24597860651813,511.8402,C
51711,3319,13.421124414964284,42.02479363529336,392.25024,C
37036,3320,13.108573277607464,42.0175017749497,465.6823,C
25943,3321,13.636386999999992,42.20363998835169,505.86874,C
54701,3322,13.728499592916334,42.67809566025743,428.90485,C
52292,3323,13.420880410330277,42.02688166779744,392.25024,C
6941,3324,13.272946999999998,42.53000298863623,417.64767,C
54545,3325,13.692856593613824,42.65906433687809,411.57858,C
50449,3326,13.097049157977644,42.06080221710465,458.54156,C
43109,3327,13.652620403231875,42.65609397439746,411.57858,C
31497,3328,13.589161799999996,42.32839018846101,453.5908,C
3704,3329,13.3219529,42.42719448854716,457.34937,C
7574,3330,13.307088000000006,42.43497998855387,471.275,C
24895,3331,13.698202999999998,42.1960999883451,521.0887,C
17614,3332,13.28966627159178,42.53260645156733,493.865,C
48755,3333,13.427820119430004,42.04102225003947,392.25024,C
28740,3334,13.489127399999994,42.234974188379205,611.7221,C
40227,3335,13.934530648813436,42.451442098605135,411.57858,C
30594,3336,13.297607200000003,42.51979399431372,472.30096,C
43434,3337,13.791049752039068,42.70605454875323,411.57858,C
40909,3338,13.71453306829988,42.66893740852465,406.12225,C
38704,3339,13.913830872780554,42.43172292530939,398.71884,C
39214,3340,13.708653841137275,42.67819109177379,418.6746,C
11835,3341,13.54023902029946,42.31804413697535,445.3761,C
39203,3342,13.49597244281397,42.67517567562775,480.6516,C
38760,3343,13.463138780401207,42.05400741242399,431.8161,C
43977,3344,13.878227237381708,41.90045895949539,445.34634,C
22678,3345,13.766455000000006,42.26698198840733,473.22458,C
46063,3346,13.470707414849898,42.057815291047845,521.8557,C
3503,3347,13.2761825,42.35426238848356,430.93454,C
43620,3348,13.81974457479312,42.703169844979975,390.87976,C
39108,3349,13.912543744523134,42.464139613790856,411.57858,C
2519,3350,13.327566300000006,42.29665898843326,531.03156,C
52188,3351,13.395501615593544,41.96706819640437,520.9116,C
40529,3352,13.73544568184532,42.61583453753544,445.85773,C
53014,3353,13.37859614082499,41.96601100815944,499.538,C
24870,3354,13.77498150861208,42.08184273773772,488.45898,C
52314,3355,13.426896762240316,42.02676702494298,392.25024,C
50622,3356,13.904322061453003,42.49637137502705,436.52206,C
5491,3357,13.273360310358214,42.30247117479579,512.9851,C
15095,3358,13.21210316241718,42.469937286318775,460.62717,C
26052,3359,13.680387489411542,42.19241298296476,520.9972,C
15077,3360,13.334955027689569,42.42302504806536,450.8328,C
18949,3361,13.290508796665756,42.35958390349989,408.26566,C
52147,3362,13.266009768682547,42.09695300360346,461.46857,C
49213,3363,14.07939241884582,41.851495105162726,449.85114,C
51626,3364,13.428068515570308,42.02618450635346,392.25024,C
4142,3365,13.347446708421591,42.527638063955166,552.4814,C
51891,3366,13.424600681336564,42.024494333976,392.25024,C
39422,3367,13.431611586779802,42.03347820188661,392.25024,C
47533,3368,13.431993339541124,42.04024683068867,392.25024,C
48175,3369,13.422736468909276,42.02347279778361,392.25024,C
38127,3370,13.75246597894045,42.68154965246123,411.57858,C
2447,3371,13.31897799999999,42.30489498844046,474.01105,C
54411,3372,13.425838445443471,42.02508508835799,392.25024,C
7980,3373,13.554295429976108,42.523563661639386,468.51852,C
55581,3374,13.413933907186747,42.03833030147595,392.25024,C
4585,3375,13.6075175,42.27815788841707,434.93784,C
32692,3376,13.590073026942624,42.32758319820487,445.14398,C
8009,3377,13.260361018328904,42.43359488535153,496.7469,C
40255,3378,13.704560573474517,42.62004227179324,409.0752,C
31269,3379,13.626586800000002,42.06041098822547,460.8165,C
3341,3380,13.510089232452035,42.278325569319854,520.83136,C
54329,3381,13.439863578375425,42.03880218989678,392.25024,C
36717,3382,13.148655010718482,42.20791277923934,461.53888,C
51368,3383,13.405254096672516,41.975780453619535,554.89667,C
27681,3384,13.477629401692198,42.27339354398605,421.44962,C
47884,3385,13.667444454595834,42.60801598315113,425.32275,C
13951,3386,13.294200739832757,42.438191353611565,487.5942,C
46854,3387,13.229563370092867,42.08276044287611,476.675,C
27181,3388,13.489044600000003,42.297198988433735,455.11475,C
42376,3389,13.697140065804907,42.6397465261738,474.42917,C
37447,3390,13.177538167561272,42.19434972603281,514.49316,C
51112,3391,13.440906618343982,42.044463073082106,431.8161,C
26262,3392,13.540219899999997,42.322556288455935,464.64163,C
53589,3393,14.082848546241353,41.84746429226964,449.46548,C
3501,3394,13.299976999999997,42.29138498842863,462.36353,C
8538,3395,13.534371178181184,42.32945996146513,455.02148,C
51038,3396,13.876849966582412,42.47338077686066,446.96564,C
52387,3397,13.392944157809966,41.9665216964512,485.27222,C
55053,3398,13.749522795391124,42.71419664394504,411.57858,C
27457,3399,13.466808173026696,42.27831955461301,675.69525,C
48607,3400,13.206355057171333,42.067862282510525,465.80994,C
8886,3401,13.535520728270948,42.23539666123882,453.63242,C
3884,3402,13.328292,42.42942998854903,451.10193,C
17508,3403,13.590990599999996,42.327052888459775,453.79242,C
24248,3404,13.655497124725908,42.28635702294743,496.53018,C
22208,3405,13.326580000000003,42.4300679885496,428.2586,C
23075,3406,13.68252300000001,42.29951198843581,501.6552,C
47691,3407,13.431105773218476,42.0394633474541,392.25024,C
31867,3408,13.423967715204729,42.51920184956078,519.214,C
39308,3409,13.42387914023976,42.03093894117337,392.25024,C
48798,3410,13.415139048143027,42.04262956588757,392.25024,C
36207,3411,13.108777809675535,42.21466573261596,472.21796,C
54373,3412,13.431715936769258,42.02678335040583,392.25024,C
28658,3413,13.3068329,42.434352988553336,465.98483,C
27541,3414,13.390440506353048,42.2585547735989,545.8399,C
32756,3415,13.30676621347848,42.43073077808664,455.18484,C
51997,3416,13.263206367450346,42.08067953617054,462.93768,C
7973,3417,13.265813526266268,42.42682070873523,455.40784,C
53894,3418,13.42705443335398,42.035984742049024,392.25024,C
10882,3419,13.52161,42.203959988352,451.3284,C
53888,3420,13.718589310462916,42.6441134517929,452.83118,C
22308,3421,13.826236073431255,42.20813474769915,437.65515,C
22120,3422,13.260933600000005,42.34407148847468,453.77203,C
54553,3423,13.691139232536964,42.65885575871941,426.753,C
26326,3424,13.540217850777395,42.317683257803616,436.96133,C
28173,3425,13.51453216534585,42.1341445054434,431.75323,C
51500,3426,13.420954983507832,42.026065324194185,392.25024,C
5360,3427,13.300286332895515,42.29038438666586,462.32635,C
36855,3428,13.149256567075346,42.205543628335896,450.81375,C
5759,3429,13.300201800000004,42.29211638842926,462.62283,C
33022,3430,13.758680000000002,42.328341994230485,562.7011,C
21717,3431,13.752903098987074,42.33313813388811,533.4891,C
44064,3432,13.48848463510325,42.05466790611831,443.58975,C
15002,3433,13.73118269999999,42.67056728875748,426.12814,C
56101,3434,13.674281220307344,42.67772571239535,411.57858,C
37902,3435,13.618175191439844,42.62000186981745,434.41418,C
45058,3436,13.87903414085534,41.90748299733362,474.8142,C
50003,3437,13.39038699669574,42.02438903308038,410.9096,C
38911,3438,13.926257508756011,42.45854472563632,411.57858,C
41075,3439,13.69077697270702,42.66284584145211,411.57858,C
44894,3440,13.426988357742204,42.03481150763452,392.25024,C
3903,3441,13.3001764,42.29262989421488,462.7072,C
4560,3442,13.328510300000003,42.55909208866139,390.87976,C
1563,3443,13.25950343808257,42.3438678627,454.03394,C
53382,3444,13.428750979971046,42.027607980878834,392.25024,C
11311,3445,13.514243819113242,42.13750002918622,472.93112,C
47595,3446,13.418523629949169,42.03853592342948,392.25024,C
55468,3447,13.493067629045225,42.01065254965911,214.86284,C
44635,3448,13.427298645847362,42.0467365947468,392.25024,C
41088,3449,13.69064326966321,42.66068150174424,411.57858,C
6293,3450,13.221038099999998,42.46150889428846,503.31427,C
30261,3451,13.51359112656252,42.12206134272744,586.7833,C
45705,3452,13.19213379526679,42.06786286481288,440.43842,C
6552,3453,13.303563,42.5190749886268,514.7205,C
30822,3454,13.777526999999994,42.07701199412006,495.03952,C
47111,3455,13.254640436549476,42.06929402900847,460.21872,C
47598,3456,13.418418592385496,42.03881076208711,392.25024,C
52602,3457,13.387724320021803,41.96570332437869,581.39667,C
34032,3458,13.257712000000003,42.36241288849067,454.80444,C
44579,3459,13.421168658645188,42.04486581188375,392.25024,C
38121,3460,13.66342831511907,42.68345104725245,427.88034,C
23022,3461,13.695904700000002,42.32564608845858,515.3625,C
28604,3462,13.629622188450227,42.058802195912094,460.8165,C
27578,3463,13.545559124882129,42.2561093990429,495.6857,C
8134,3464,13.246953462817626,42.364881339444985,474.85052,C
39903,3465,13.429149064332089,42.03039749875645,392.25024,C
11389,3466,13.49042483199988,42.23525147111869,590.6884,C
49377,3467,13.256531137760646,42.06633957702962,431.46432,C
36844,3468,13.14264148123619,42.20376152117127,470.60455,C
40295,3469,13.705057325235458,42.62020487442243,403.16705,C
52277,3470,13.395842912727172,41.97103540952085,441.59958,C
48597,3471,13.208925821996951,42.066333664995184,528.94543,C
754,3472,13.235176213271364,42.45230020032071,445.85773,C
41771,3473,13.791051537497028,42.69457556259387,390.87976,C
4712,3474,13.53564233622478,42.270561527526674,424.39893,C
1867,3475,13.3297844,42.30741998844268,468.17343,C
3610,3476,13.279642598141328,42.30452692327731,486.4223,C
55054,3477,13.748694379052056,42.71458880092251,411.57858,C
54169,3478,13.951008900664462,42.44736334380425,390.87976,C
48444,3479,13.436170612994829,42.04381135395917,431.8161,C
40016,3480,13.6979010785356,42.66385149109948,411.57858,C
50628,3481,13.887624301754409,42.49168097716112,391.92084,C
47989,3482,13.44386752091454,42.03929797971624,392.25024,C
32590,3483,13.305408000000002,42.43542298855424,487.50082,C
2827,3484,13.322737999999994,42.42211698854269,456.78336,C
47133,3485,13.193683160814793,42.092766699449896,497.2993,C
49204,3486,14.077751188976286,41.853914015196615,449.75586,C
11312,3487,13.29181480000001,42.2949165884317,460.85846,C
39211,3488,13.708614637279371,42.67755984336447,420.82043,C
40962,3489,13.693047275456529,42.664118882483,411.57858,C
5416,3490,13.777436299999993,42.33330988846532,512.49475,C
30881,3491,13.730480000000004,42.131226994143965,440.4722,C
51929,3492,13.42311235147117,42.02373125791612,392.25024,C
26462,3493,13.558862500000002,42.2881632884258,460.66418,C
21663,3494,13.730682299999994,42.23803998838195,452.43918,C
48493,3495,13.459307520372535,42.05233093545501,443.58975,C
41059,3496,13.689738276558916,42.661799063814286,411.57858,C
27332,3497,13.756300000000005,42.328952988461495,610.33234,C
28913,3498,13.769916799999995,42.183080988333664,460.0016,C
38527,3499,13.686935605965482,42.68937735681426,439.6989,C
33771,3500,13.322621696955698,42.430210515233306,458.60495,C
25368,3501,13.634192200000012,42.204799188352695,491.55927,C
46833,3502,13.306567112855106,42.08441628050684,573.87555,C
38283,3503,13.645283481851276,42.6515679265013,451.55032,C
37896,3504,13.616838361053246,42.622038061637625,447.28848,C
55514,3505,13.433560581501014,42.04453353285126,431.8161,C
48150,3506,13.429428780152673,42.03536118672383,392.25024,C
17726,3507,13.550358958994796,42.29047628611018,425.97363,C
49741,3508,14.08211086068522,41.84541363590702,543.6644,C
52208,3509,13.395546853780983,41.96788050425432,415.05685,C
54207,3510,13.950909662262042,42.4403150741509,390.87976,C
50064,3511,13.387566949278895,42.025659654597455,410.55695,C
47944,3512,13.451130700795067,42.016533233374965,284.26495,C
37944,3513,13.875703068707349,42.44431352622615,442.7365,C
28525,3514,13.623239999999996,42.05971298822481,460.8165,C
44860,3515,13.43884180049415,42.04417207587208,431.8161,C
52399,3516,13.39007158822474,41.96679961309211,552.27985,C
46405,3517,13.927797698432093,42.498807019203326,400.32135,C
50589,3518,13.43079161396388,42.02961803392456,392.25024,C
28321,3519,13.5145746,42.135835588292025,550.1218,C
26790,3520,13.262564897051732,42.364649064082975,454.44608,C
39747,3521,13.649043256425802,42.61943666858276,421.50635,C
37353,3522,13.094676759555028,42.19403770768682,450.38943,C
22477,3523,13.821555013604906,42.21247205642738,418.70627,C
28269,3524,13.513448270460964,42.134182367031215,649.92346,C
41838,3525,13.445746246819764,42.707892853806136,529.9289,C
779,3526,13.2570158,42.42442278854474,514.3516,C
9217,3527,13.51595382970144,42.17324504829037,480.87308,C
4907,3528,13.254286,42.36102868848948,462.26288,C
54223,3529,13.2591460618034,42.07240290082636,460.9611,C
4695,3530,13.347547390988623,42.529442329104434,526.48816,C
26413,3531,13.541768900000008,42.3197336884535,455.4621,C
47581,3532,13.435283942560584,42.038778039632255,392.25024,C
33379,3533,13.269914900000003,42.3693129884967,454.36395,C
54357,3534,13.432041640711727,42.03255928518369,392.25024,C
47164,3535,13.193794039107743,42.09258236048015,486.04065,C
47126,3536,13.25623357409141,42.06978490873988,430.70425,C
15826,3537,13.730320799999994,42.13179468828849,440.5671,C
21819,3538,13.26130175181691,42.34353857943729,453.94467,C
47015,3539,14.04424279926219,42.012124781570144,445.85773,C
30830,3540,13.736361742414967,42.14604315517122,455.88293,C
54318,3541,13.437710150837816,42.0348068843458,392.25024,C
40365,3542,13.915755639593533,42.41284257016278,411.36044,C
37322,3543,13.09325292478857,42.19453344049333,473.51764,C
25497,3544,13.655244512691896,42.20616840813192,470.26462,C
39305,3545,13.422868101000562,42.03223930757513,392.25024,C
28838,3546,13.272655849213033,42.318493795072015,457.6856,C
38171,3547,13.757937566845012,42.68333540790641,411.57858,C
35435,3548,13.589534207486174,42.25337713154112,410.6845,C
32958,3549,13.291712324524552,42.523411745922246,471.23627,C
51666,3550,13.422277448385694,42.02602027782798,392.25024,C
53712,3551,13.7516814523068,42.6884479247213,411.57858,C
22546,3552,13.476854468173382,42.28725216882129,462.79636,C
38168,3553,13.762027270890767,42.6844490916013,390.87976,C
27624,3554,13.293696682674348,42.289334322615176,462.3476,C
42455,3555,13.71924169444901,42.67219931407391,415.5634,C
52280,3556,13.393865767221294,41.97010759139143,562.1833,C
25810,3557,13.827275000000004,42.210761988357966,466.06442,C
37569,3558,13.17223155014113,42.16911447310059,554.65283,C
1966,3559,13.316688900000006,42.31609978845026,471.2022,C
22634,3560,13.766816153143049,42.26697807525315,473.22458,C
45005,3561,13.42347597323727,42.034479149529616,392.25024,C
43449,3562,13.791310070359012,42.70631596932982,411.57858,C
44735,3563,13.46116083774868,42.055251044509845,431.8161,C
54391,3564,13.4309793243423,42.026537243249486,392.25024,C
40974,3565,13.6874710620504,42.66649114618106,428.0459,C
4266,3566,13.347314995576756,42.52963077895674,546.3508,C
48471,3567,13.44136982877404,41.99299589139185,443.58975,C
4047,3568,13.285178000000004,42.30057198843668,460.229,C
7205,3569,13.260766941767812,42.432135640472325,502.03912,C
25923,3570,13.829158000000003,42.21117498835834,486.7293,C
31682,3571,13.294154900000002,42.289156388426754,462.37946,C
41034,3572,13.496330435034048,42.73535120822514,461.0416,C
21379,3573,13.756467999999996,42.329236988461744,610.33234,C
51864,3574,13.430306992975591,42.02529428166258,392.25024,C
3450,3575,13.2957714,42.29003568842751,461.7975,C
7553,3576,13.511003948051174,42.098190516818086,485.5128,C
45712,3577,13.18851202556092,42.06544632280315,411.57858,C
45444,3578,13.345813919694754,42.00671438897352,465.23965,C
3631,3579,13.29346789999999,42.28805818842576,501.10928,C
23997,3580,13.756339481710071,42.32414979172899,471.7315,C
45688,3581,13.192425503454611,42.064237172057545,470.1014,C
53997,3582,13.389836067563046,41.96472776073452,531.6582,C
40768,3583,13.723322914949174,42.65171280135097,429.19543,C
45624,3584,13.25399144573126,42.07293154455233,462.45306,C
4557,3585,13.350356177380982,42.5275417403138,550.63043,C
52222,3586,13.398970985648369,41.97101996075539,356.69583,C
45259,3587,13.877639297451356,41.902562097893146,463.16614,C
47208,3588,13.421407462142732,42.02125749917166,392.25024,C
4678,3589,13.255589309878795,42.37228619944492,451.97348,C
56336,3590,13.917131232655525,42.45817568223191,411.57858,C
40764,3591,13.72188647906284,42.656013706415294,411.57858,C
50759,3592,13.103314969745083,42.05843915797645,473.08722,C
47239,3593,13.241309362680274,42.05209426709059,478.2619,C
56330,3594,13.916272086800983,42.45802816836662,411.57858,C
4216,3595,13.184651202336456,42.24004731127078,474.39908,C
55096,3596,13.665464000563851,42.663041558511125,411.57858,C
18283,3597,13.235055416765409,42.45456360233264,445.85773,C
46279,3598,13.305642891114124,42.04303653182624,411.07382,C
44909,3599,13.413675682272563,42.03372757388126,371.37045,C
3069,3600,13.390076099999996,42.25992458840109,525.5963,C
50671,3601,13.10452722390198,42.05858253625762,479.34958,C
30244,3602,13.59063950926107,42.32693019548465,451.5387,C
27180,3603,13.634673345630912,42.20365803896168,526.4525,C
51370,3604,13.403037204858745,41.97703117063667,411.08475,C
28091,3605,13.514190000000005,42.13605288829225,524.27454,C
18189,3606,13.535530234553052,42.295517707150175,423.9543,C
37374,3607,13.092617802532054,42.19392017172824,472.88348,C
25332,3608,13.82435267826889,42.20892969937481,448.60526,C
43506,3609,13.920171200867417,42.450824981590905,411.57858,C
51528,3610,13.763824314132648,42.6163203644924,445.85773,C
1342,3611,13.28276,42.31417498844859,455.31506,C
34040,3612,13.678567999999997,42.15494198830888,558.14,C
53802,3613,13.527932091097432,42.68644972425671,484.1673,C
33474,3614,13.5897418,42.32815458846084,446.82556,C
44095,3615,13.48102743407556,42.054926506921554,443.58975,C
40976,3616,13.689624460852142,42.66587046644846,434.02942,C
36782,3617,13.144788666806456,42.20324250395095,506.89697,C
35814,3618,13.187089977928808,42.23816227211449,457.7511,C
51024,3619,13.908573092936368,42.47586553345098,416.81686,C
49184,3620,13.258100029971748,42.0663791468501,431.5449,C
54535,3621,14.036600836259067,42.01134688300207,445.85773,C
55753,3622,13.309699836224924,42.03123912592219,467.06012,C
41782,3623,13.794280388103369,42.69553939296712,390.87976,C
47341,3624,14.035525922462217,42.009671531665255,445.85773,C
45083,3625,13.87946240663608,41.90665236340003,469.3989,C
56015,3626,14.073658295828045,41.85380911611431,495.81125,C
36106,3627,13.18626548004559,42.24316015265669,454.04108,C
31979,3628,13.540485907128838,42.31812586857235,445.3761,C
4931,3629,13.258922054384591,42.36223585345813,454.47763,C
30249,3630,13.326162300000004,42.43060248855007,432.7465,C
20489,3631,13.224041565059924,42.45048691538841,445.85773,C
6492,3632,13.30078,42.52084698862836,488.7317,C
51803,3633,13.429810847986367,42.025039954114,392.25024,C
44005,3634,13.881278111145836,41.9030544701082,448.56247,C
15917,3635,13.284891123042636,42.5296887938746,471.11707,C
56019,3636,14.07682803338632,41.852685070775095,458.67578,C
48384,3637,13.454040115805755,42.040214688515,443.58975,C
6286,3638,13.303773,42.51798798862588,505.79385,C
33327,3639,13.730347879426764,42.23858731685539,453.06824,C
34805,3640,13.598080924289992,42.32178308849517,464.95975,C
47605,3641,13.431280108501191,42.03828190671615,392.25024,C
54297,3642,13.436159285595748,42.03721092578563,392.25024,C
27542,3643,13.594459967164674,42.240634259941984,396.21704,C
44547,3644,13.432812022698162,42.031267045698456,392.25024,C
40903,3645,13.713680759903305,42.66698019161559,397.93225,C
42554,3646,13.711534151131362,42.69317958661596,410.16827,C
48678,3647,13.208862668861256,42.06742061618633,522.3302,C
11354,3648,13.517783644737936,42.13819007173645,445.85773,C
21203,3649,13.76994023271278,42.18322158664515,458.40732,C
27135,3650,13.549289306817514,42.50258839162497,447.13846,C
9069,3651,13.53416653328677,42.3300999523786,455.31262,C
23691,3652,13.675334355177045,42.24847561694013,432.33655,C
46459,3653,13.280482089577148,42.09476407750007,580.8317,C
55966,3654,13.666276789139587,42.62667780028032,443.4806,C
45832,3655,13.88311135257424,41.90162670466097,482.02957,C
42209,3656,13.686309564416634,42.69699213943205,472.56888,C
49413,3657,14.07951119658074,41.84787164508113,505.0068,C
42839,3658,13.702971174401265,42.68671407056759,466.80966,C
48826,3659,13.415368092585943,42.04027082836975,392.25024,C
54643,3660,13.726945777738386,42.67661627846076,437.01703,C
353,3661,13.552917,42.52274198863004,466.36887,C
31909,3662,13.212797853747407,42.4420780591325,444.18,C
44821,3663,13.418888764907344,42.0450338354849,392.25024,C
53280,3664,13.43332234673181,42.03604200232495,392.25024,C
52622,3665,13.385252178718469,41.96669099679785,577.23584,C
40952,3666,13.695194955537117,42.66340790369595,411.57858,C
30262,3667,13.264934838514508,42.330133499758674,472.57916,C
2355,3668,13.300484900000004,42.435488088554266,455.14755,C
37708,3669,13.768747311010218,42.62300693496877,397.528,C
20535,3670,13.6789519681567,42.15286083613946,500.46152,C
40735,3671,13.73053467561856,42.66193227507912,411.57858,C
56046,3672,13.674854917280385,42.67517421974989,411.57858,C
52260,3673,13.397358574961965,41.968000051011565,443.41104,C
5674,3674,13.330239700000009,42.30616448844159,470.54404,C
9946,3675,13.522268400000002,42.2046624941763,454.18988,C
47486,3676,13.4204034625085,42.0398282673056,392.25024,C
2342,3677,13.305884999999993,42.40687198852943,451.72083,C
7598,3678,13.292130467576602,42.44024729903313,485.23056,C
41,3679,13.5365574,42.330685388463,453.69833,C
9827,3680,13.727067999999996,42.132434988289,440.53262,C
44885,3681,13.42035478516245,42.03467588365539,392.25024,C
8255,3682,13.276912746546708,42.35008330781093,429.83255,C
50799,3683,13.96503953083422,42.5036817550432,390.87976,C
3240,3684,13.274692899999993,42.319752988453466,457.51483,C
55571,3685,13.41481861175152,42.03477379249756,371.37045,C
31538,3686,13.732409685958508,42.238691781792205,451.78113,C
9298,3687,13.486195323620292,42.23946630026873,551.24536,C
39293,3688,13.419857119091263,42.0322514303634,392.25024,C
53818,3689,13.712060370357444,42.66441841355273,410.1302,C
4884,3690,13.2542941,42.36103508848951,462.26288,C
36530,3691,13.126513289999542,42.19784530662647,513.94635,C
31499,3692,13.587778299999997,42.326048288458985,451.38336,C
20297,3693,13.717219999999996,42.17644698832786,468.1047,C
46085,3694,13.470059646081909,42.05702386165559,515.955,C
46250,3695,13.467972973076556,42.04579307940563,443.58975,C
43108,3696,13.658290870875852,42.65724514502028,411.57858,C
2414,3697,13.32230329999999,42.42342958854382,456.75336,C
41915,3698,13.79692137005664,42.70258097142016,411.57858,C
50375,3699,13.100460546737152,42.05680950022924,475.5694,C
43437,3700,13.79483544323436,42.70618408479352,411.57858,C
1442,3701,13.302348,42.300851988436925,458.2986,C
55258,3702,13.397466608219018,41.97857624479755,411.4381,C
44751,3703,13.455772104616456,42.03888920780862,443.58975,C
5426,3704,13.334362999999996,42.30798058844318,517.48914,C
53174,3705,13.423528368320191,42.037551711865554,392.25024,C
3566,3706,13.261169999999996,42.336359988467954,456.29913,C
47283,3707,14.04257918966572,42.00884509421165,445.85773,C
41562,3708,13.717349272358245,42.65744566301903,411.57858,C
31912,3709,13.741362704560691,42.14296366264968,460.44894,C
6012,3710,13.262788000000006,42.468747988583175,507.00583,C
42268,3711,13.711115073994714,42.65704149211297,411.57858,C
48788,3712,13.44071489873004,42.04320372993543,431.8161,C
54285,3713,13.41695532510749,42.03849885239483,392.25024,C
49916,3714,13.389335146023251,42.02496705898476,410.937,C
40894,3715,13.71603954859784,42.667707183093626,417.25586,C
39143,3716,13.685514207399766,42.67424487357916,439.96936,C
43373,3717,13.967625924828944,42.45828483146607,409.58823,C
51788,3718,13.420992537141744,42.022447131301895,392.25024,C
49420,3719,14.07800795284136,41.850556348065496,508.34494,C
48102,3720,13.429476391365538,42.03834349282187,392.25024,C
6117,3721,13.2647301,42.4659503885808,504.31534,C
3720,3722,13.300742187759395,42.28765755747033,462.70193,C
38059,3723,13.682462095323215,42.65239268629461,411.57858,C
34948,3724,13.654843725506064,42.28755606296794,516.15497,C
43524,3725,13.952012731665093,42.44786654933045,389.21756,C
43163,3726,13.659930730177258,42.65619171587721,411.57858,C
55967,3727,13.665923613403834,42.62687135467531,441.4828,C
44951,3728,13.413078302830366,42.03166816832975,371.37045,C
54413,3729,13.425316927647913,42.02437948949596,392.25024,C
5135,3730,13.2461595,42.3606955884892,472.60306,C
1005,3731,13.2569659,42.42443968854465,514.3516,C
27334,3732,13.822149700000004,42.21346938836034,377.98187,C
38982,3733,13.650633852870952,42.64748882179844,421.23907,C
53570,3734,13.420971717252453,42.02850616456983,392.25024,C
51342,3735,13.40109426716661,41.97456508932363,411.16656,C
4020,3736,13.29833855783142,42.43624864840679,455.2779,C
44591,3737,13.43195840394873,42.04603501609908,431.8161,C
36616,3738,13.11844232956693,42.228739853848495,493.0515,C
27860,3739,13.35922924756828,42.28003053984204,543.38666,C
5554,3740,13.29459104588787,42.43646131287075,455.37692,C
44094,3741,13.481805936148168,42.05589418623968,443.58975,C
28899,3742,13.576412399999992,42.29081158842816,383.14746,C
3624,3743,13.279572899999998,42.30532188844087,515.1634,C
32222,3744,13.292860182034604,42.52219946852252,471.0318,C
53535,3745,13.429676190587998,42.03761329584386,392.25024,C
55002,3746,13.789817651103968,42.69624863695402,390.87976,C
27654,3747,13.453015838292467,42.29349566794927,504.23975,C
40166,3748,13.778113566266358,42.66532152200646,444.27066,C
5274,3749,13.247691999999995,42.363889988492,468.21997,C
46253,3750,13.468032792305358,42.04895581439292,443.58975,C
34374,3751,13.538432000000002,42.27050828841035,424.25345,C
37127,3752,13.108790281965163,42.01939370141974,463.98193,C
51376,3753,13.40357233153633,41.97583748963373,421.6006,C
46371,3754,13.251849353958804,42.071192614785055,460.4148,C
50710,3755,13.104216989805384,42.059586607257245,468.09113,C
39441,3756,13.542093025461012,42.81419189556527,514.5121,C
39118,3757,13.686520615487252,42.67673898124189,451.0389,C
9975,3758,13.731267,42.12635998828369,437.5992,C
53454,3759,13.721708154462029,42.66487800386877,411.57858,C
8225,3760,13.265570075643662,42.42456896104754,456.17984,C
4519,3761,13.370137276593615,42.55752333474734,552.7367,C
2786,3762,13.326515099999998,42.43097098855036,432.7465,C
25774,3763,13.537205000000007,42.26988298840987,424.46832,C
42748,3764,13.500585271852776,42.6873977344656,474.7443,C
38976,3765,13.649518742717593,42.64716746427081,421.89758,C
50466,3766,13.102084305867296,42.05793470114879,466.7102,C
51552,3767,13.763749353873074,42.611261276985445,445.85773,C
46263,3768,13.304580127301348,42.04343315715962,411.03555,C
41165,3769,13.778712958693088,42.66132212405997,429.51938,C
41784,3770,13.740404143703644,42.7028740844941,411.57858,C
49772,3771,13.425958706186616,42.0379209757421,392.25024,C
3310,3772,13.268023700000008,42.31769858845163,491.38776,C
53207,3773,13.46063038189049,42.03745605474889,443.58975,C
53175,3774,13.423303107579,42.03783065316642,392.25024,C
1451,3775,13.28421333769081,42.45071834391829,506.1019,C
45450,3776,13.347956377987217,42.00845141525704,581.09766,C
1488,3777,13.263667099999994,42.32654069422969,521.01764,C
44576,3778,13.413257974583496,42.04775705325783,392.25024,C
32802,3779,13.208889429131792,42.443829131014965,494.18146,C
27707,3780,13.327722747346533,42.29653356298358,531.03156,C
12018,3781,13.182015318812,42.366768741717536,442.31097,C
46210,3782,13.462909643213925,42.047866588901776,443.58975,C
38208,3783,13.649072123290445,42.64383937394292,413.15155,C
32956,3784,13.300130522554186,42.5197030569338,500.82812,C
1192,3785,13.278438,42.30486798844039,509.44406,C
54763,3786,13.738019902081396,42.676479604525454,397.57272,C
5209,3787,13.219426,42.34846929423925,472.86066,C
46228,3788,13.463766914413254,42.04810830843895,443.58975,C
39385,3789,13.41510711267308,42.03132795346642,371.37045,C
44340,3790,13.492724351178191,42.05714290535917,443.58975,C
50039,3791,13.387331521562585,42.02575801511884,410.5348,C
1059,3792,13.260350100000004,42.4319173885512,508.49417,C
9056,3793,13.520455632374214,42.20500367933892,451.68365,C
